sim_time_us,node_id,seq
969372312,32,39
969933636,15,45
970410958,35,30
970560958,23,31
970590771,19,45
970626713,38,57
970982113,11,40
971635923,27,31
971848071,36,48
972158807,34,18
972274770,25,17
972292379,8,26
972667963,6,10
972784437,10,31
973118589,40,42
973199569,24,4
973534670,26,29
973596408,2,32
974434517,16,30
974515954,14,20
976986555,29,64
977007265,22,64
977084813,3,39
977297746,39,48
977731600,5,58
978187213,4,50
978441110,13,64
979253767,7,31
979400365,31,49
979596392,28,47
980589892,33,40
981492446,37,53
981894758,18,35
982821607,20,51
983087016,30,65
983627812,21,65
983647341,41,40
983954329,12,59
984078772,9,15
984559811,32,40
984792915,35,31
985484705,38,58
985613314,15,46
985984089,23,32
986327886,19,46
986369715,34,19
986374957,25,18
986691381,6,11
986764998,11,41
987177166,36,49
987256518,27,32
987504096,24,5
987597037,8,27
988516597,2,33
988635932,10,32
988808078,26,30
989028356,40,43
990188133,14,21
990277773,16,31
991167089,22,65
991580170,39,49
992228085,29,65
992312232,3,40
993075344,5,59
993577833,4,51
994414240,13,65
994806606,31,50
994902194,7,32
995235878,28,48
996308841,18,36
996422259,33,41
996562768,37,54
997102873,20,52
997886685,21,66
998516704,30,66
998522341,41,41
998934792,32,41
999001070,12,60
999239346,9,16
999387511,35,32
1000136888,38,59
1000530965,23,33
1000589862,15,47
1001484342,25,19
1001612834,19,47
1001650985,34,20
1001987682,8,28
1002049755,11,42
1002199638,36,50
1002261899,24,6
1002371079,6,12
1002475249,27,33
1003049984,10,33
1003590836,40,44
1003993154,2,34
1004198722,26,31
1005527773,16,32
1005773771,14,22
1005955155,39,50
1006460821,22,66
1007262564,5,60
1008142988,4,52
1008212461,29,66
1008261003,3,41
1009341453,13,66
1010223945,31,51
1010493690,28,49
1010531753,7,33
1011168595,20,53
1011371321,18,37
1011516657,33,42
1011625268,37,55
1013398399,30,67
1013473961,9,17
1013616091,41,42
1013768437,21,67
1013801989,32,42
1014422954,12,61
1014816211,35,33
1014828455,38,60
1014933626,15,48
1015054402,23,34
1016147359,19,48
1016201693,34,21
1016379086,24,7
1016487662,8,29
1016531217,25,20
1017147546,10,34
