sim_time_us,node_id,period,total,cpu,lpm,deep_lpm,radio_tx,radio_rx,radio_total
600457580,34,9,1966098,182981,1783117,0,23417,130047,153464
600468959,27,9,1966080,43917,1922163,0,0,1966080,1966080
600536545,21,9,1966080,43917,1922163,0,0,1966080,1966080
600602509,36,9,1966080,43917,1922163,0,0,1966080,1966080
600646827,39,9,1966080,44191,1921889,0,0,1966080,1966080
600730610,3,9,1966079,65355,1900724,0,6033,74006,80039
600755847,22,9,1966080,70076,1896004,0,5501,74373,79874
600790459,11,9,1966079,38971,1927108,0,4326,53822,58148
600820093,14,9,1966667,64369,1902298,0,6861,77495,84356
600852291,1,9,1966578,1966578,0,0,14052,169270,183322
600866122,26,9,1966081,39664,1926417,0,2975,54329,57304
600875214,41,9,1966079,58910,1907169,0,4329,64664,68993
600880339,17,9,1966079,61583,1904496,0,3209,54742,57951
600923309,33,9,1966080,48167,1917913,0,3273,69188,72461
600942368,10,9,1966080,43917,1922163,0,0,1966080,1966080
600987536,6,9,1966080,44141,1921939,0,0,1966080,1966080
601074337,35,9,1966080,43917,1922163,0,0,1966080,1966080
601093447,30,9,1966080,105503,1860577,0,10325,100185,110510
601106103,18,9,1966080,44115,1921965,0,0,1966080,1966080
601117304,9,9,1966080,62425,1903655,0,5533,74195,79728
601117935,15,9,1966080,45850,1920230,0,3004,54530,57534
601120129,4,9,1966081,52998,1913083,0,3605,55077,58682
601129625,2,9,1966080,56813,1909267,0,3265,66053,69318
601144172,29,9,1966080,43917,1922163,0,0,1966080,1966080
601146356,20,9,1966080,56181,1909899,0,3198,55068,58266
601147255,37,9,1966080,43917,1922163,0,0,1966080,1966080
601160261,31,9,1966079,40734,1925345,0,3830,53929,57759
601184828,28,9,1966108,37494,1928614,0,2952,53620,56572
601207690,24,9,1966080,63421,1902659,0,5306,73681,78987
601209767,40,9,1966074,62017,1904057,0,5352,89102,94454
660283313,5,10,1966079,137317,1828762,0,9330,82829,92159
660291268,12,10,1966080,44040,1922040,0,0,1966080,1966080
660299322,8,10,1966169,243734,1722435,0,15626,111099,126725
660316717,13,10,1966080,44639,1921441,0,0,1966080,1966080
660311628,23,10,1966279,155851,1810428,0,13251,91125,104376
660324504,16,10,1966080,149208,1816872,0,11859,87943,99802
660341735,25,10,1966080,43763,1922317,0,0,1966080,1966080
660351267,19,10,1966080,44081,1921999,0,0,1966080,1966080
660403398,32,10,1966059,161414,1804645,0,9401,112536,121937
660407951,38,10,1966080,356465,1609615,0,12672,120526,133198
660452217,7,10,1966080,121081,1844999,0,10328,84354,94682
660442990,34,10,1966062,285974,1680088,0,25652,134853,160505
660469099,27,10,1966080,43763,1922317,0,0,1966080,1966080
660536685,21,10,1966080,43763,1922317,0,0,1966080,1966080
660602649,36,10,1966080,43763,1922317,0,0,1966080,1966080
660646967,39,10,1966080,44319,1921761,0,0,1966080,1966080
660730741,3,10,1966080,142456,1823624,0,7433,77554,84987
660755987,22,10,1966080,135632,1830448,0,7255,78607,85862
660786878,11,10,1966081,54859,1911222,0,5267,56739,62006
660806059,14,10,1965493,130608,1834885,0,8213,80030,88243
660854884,1,10,1966278,1966278,0,0,15817,174951,190768
660866872,26,10,1966100,67320,1898780,0,5714,59238,64952
660876314,41,10,1966081,71909,1894172,0,5789,72842,78631
660880498,17,10,1966081,69558,1896523,0,4558,57602,62160
660923449,33,10,1966080,60636,1905444,0,5005,72426,77431
660942508,10,10,1966080,43763,1922317,0,0,1966080,1966080
660987676,6,10,1966080,43967,1922113,0,0,1966080,1966080
661074477,35,10,1966080,43763,1922317,0,0,1966080,1966080
661093576,30,10,1966080,229114,1736966,0,12463,105071,117534
661106229,18,10,1966080,44878,1921202,0,0,1962898,1962898
