sim_time_us,receiver_id,src_id,seq,latency_reported_ms,aoi_us
864730825,1,20,57,835,420617
865394980,1,18,13,1882,1514511
865586485,1,5,41,773,1224445
865874054,1,38,57,0,285805
866024567,1,19,9,640,1018004
866343120,1,39,9,750,843942
866505020,1,15,53,1039,648807
866654998,1,31,24,1117,684760
866995579,1,34,57,0,130103
867134922,1,26,37,765,630916
867449870,1,6,1,1296,1039660
867639708,1,11,23,1375,1328796
868107002,1,32,29,1593,1918000
868544680,1,10,2,2187,1976503
868860006,1,24,45,1703,1229690
868886271,1,8,47,250,676648
869051194,1,23,47,0,315333
869208582,1,4,27,2445,2056466
869490018,1,17,32,2460,2312658
869876541,1,2,32,570,171159
870119855,1,9,45,1835,1455544
870311783,1,3,25,2328,2330425
870461698,1,33,27,3093,2904809
870600218,1,28,48,1085,630602
870783855,1,7,31,1445,1721645
871067391,1,37,7,3531,3122462
871091686,1,40,42,1351,873348
872639715,1,12,8,2921,3362920
873656473,1,22,57,320,298315
876296568,1,14,43,804,735800
877902153,1,41,25,1156,1006573
879569540,1,30,58,835,471099
879850925,1,20,58,671,262397
880084050,1,16,37,195,606485
880200122,1,18,14,2242,1866517
880398221,1,5,42,156,606494
881186323,1,19,10,1484,1862448
881309175,1,38,58,0,259989
881463181,1,39,10,1078,1160555
881625096,1,15,54,1078,693914
881650978,1,34,58,0,166331
