sim_time_us,observer_id,known_count,entries
2258249344,21,9,9:37|12:35|17:36|19:37|21:37|24:36|29:37|31:37|39:36|
2258252829,31,12,9:37|10:37|12:36|17:36|18:36|19:37|21:37|24:36|29:36|31:37|37:35|39:37|
2258495981,11,9,3:36|5:37|8:37|11:37|14:36|16:35|23:35|40:37|41:35|
2258565163,40,10,3:36|5:37|7:34|8:37|11:37|14:36|16:35|23:35|40:37|41:35|
2259195387,32,10,3:33|4:35|5:34|7:37|8:35|14:34|16:37|23:35|32:37|33:37|
2259196507,16,11,3:35|5:36|7:37|8:37|14:35|16:37|23:37|32:37|33:37|40:35|41:35|
2259200864,7,10,3:33|5:34|7:37|8:35|14:34|16:37|23:35|32:37|33:37|41:33|
2260776083,33,15,3:33|4:35|5:34|6:37|7:36|8:35|13:37|14:34|16:36|23:35|27:36|28:37|32:37|33:37|35:37|
2260776713,35,15,1:172|6:37|7:35|13:37|15:34|16:35|22:35|25:37|26:36|27:36|28:37|32:36|33:37|35:37|38:35|
2260780172,13,22,1:177|3:32|5:33|6:37|7:35|8:34|13:37|14:34|15:34|16:35|20:36|22:36|23:34|25:37|26:36|27:36|28:37|32:36|33:37|34:36|35:37|38:36|
2260780371,28,18,1:177|6:37|7:35|13:37|14:34|15:36|16:35|20:36|22:36|26:36|27:36|28:37|30:36|32:36|33:37|34:36|35:37|38:36|
2262810479,32,10,3:33|4:37|5:34|7:37|8:35|14:34|16:37|23:35|32:37|33:37|
2262816266,33,15,3:33|4:37|5:34|6:37|7:36|8:35|13:37|14:34|16:36|23:35|27:36|28:37|32:37|33:37|35:37|
2262859178,4,10,3:33|4:37|5:34|7:36|8:35|14:34|16:36|23:35|32:37|33:37|
2264399376,42,10,9:27|10:28|12:28|17:28|18:28|24:27|31:27|36:37|37:28|39:27|
2265336625,38,15,1:182|6:37|13:36|14:35|15:37|20:37|22:37|26:37|27:36|28:37|30:37|33:36|34:37|35:36|38:36|
2265338354,34,17,1:182|3:35|5:36|7:36|8:37|14:35|15:36|16:37|20:37|22:37|23:37|26:36|30:37|34:37|38:36|40:35|41:35|
2265340403,20,11,1:182|5:36|8:37|14:35|15:36|20:37|22:37|26:36|30:37|34:37|38:36|
2265343424,1,22,1:182|3:10|5:36|6:9|8:37|11:10|12:36|14:35|15:36|17:37|19:8|20:37|21:13|22:37|25:10|26:36|27:10|29:12|30:37|34:37|35:8|38:36|
2267386604,20,11,1:182|5:36|8:37|14:35|15:37|20:37|22:37|26:37|30:37|34:37|38:37|
2267388161,15,12,1:182|6:37|14:35|15:37|20:37|22:37|26:37|27:36|30:37|34:37|35:36|38:37|
2267389331,26,13,1:182|6:37|14:35|15:37|20:37|22:37|25:36|26:37|27:36|30:37|34:37|35:36|38:37|
2267395170,28,18,1:182|6:37|7:35|13:37|14:35|15:37|16:35|20:37|22:37|26:37|27:36|28:37|30:37|32:36|33:37|34:37|35:37|38:37|
2267398478,1,22,1:182|3:10|5:36|6:9|8:37|11:10|12:36|14:35|15:37|17:37|19:8|20:37|21:13|22:37|25:10|26:37|27:10|29:12|30:37|34:37|35:8|38:37|
2267398481,30,21,1:182|6:37|9:37|12:36|14:35|15:37|17:37|18:36|19:35|20:37|22:37|24:37|26:37|27:36|30:37|31:36|34:37|35:36|37:36|38:37|39:35|
2267412441,38,15,1:182|6:37|13:36|14:35|15:37|20:37|22:37|26:37|27:36|28:37|30:37|33:36|34:37|35:36|38:37|
2272652959,1,22,1:183|3:10|5:36|6:9|8:37|11:10|12:36|14:35|15:37|17:37|19:8|20:37|21:13|22:37|25:10|26:37|27:10|29:12|30:37|34:37|35:8|38:37|
2272741556,20,11,1:183|5:36|8:37|14:35|15:37|20:37|22:37|26:37|30:37|34:37|38:37|
2272746624,38,15,1:183|6:37|13:36|14:35|15:37|20:37|22:37|26:37|27:36|28:37|30:37|33:36|34:37|35:36|38:37|
2272748297,34,17,1:183|3:35|5:36|7:36|8:37|14:35|15:37|16:37|20:37|22:37|23:37|26:37|30:37|34:37|38:37|40:35|41:35|
2272751020,22,19,1:183|2:37|9:36|10:36|12:36|14:35|15:37|17:37|18:36|20:37|22:37|24:36|26:37|30:37|31:35|34:37|37:36|38:37|39:35|
2272753375,30,21,1:183|6:37|9:37|12:36|14:35|15:37|17:37|18:36|19:35|20:37|22:37|24:37|26:37|27:36|30:37|31:36|34:37|35:36|37:36|38:37|39:35|
2274422500,42,10,9:27|10:28|12:28|17:28|18:28|24:27|31:27|36:37|37:28|39:27|
2284446246,42,10,9:27|10:28|12:28|17:28|18:28|24:27|31:27|36:37|37:28|39:27|
2285026647,20,11,1:184|5:36|8:37|14:35|15:37|20:37|22:37|26:37|30:37|34:37|38:37|
2285031647,38,15,1:184|6:37|13:36|14:35|15:37|20:37|22:37|26:37|27:36|28:37|30:37|33:36|34:37|35:36|38:37|
2285033453,34,17,1:184|3:35|5:36|7:36|8:37|14:35|15:37|16:37|20:37|22:37|23:37|26:37|30:37|34:37|38:37|40:35|41:35|
2285036110,22,19,1:184|2:37|9:36|10:36|12:36|14:35|15:37|17:37|18:36|20:37|22:37|24:36|26:37|30:37|31:35|34:37|37:36|38:37|39:35|
2285038496,30,21,1:184|6:37|9:37|12:36|14:35|15:37|17:37|18:36|19:35|20:37|22:37|24:37|26:37|27:36|30:37|31:36|34:37|35:36|37:36|38:37|39:35|
2285085430,1,22,1:184|3:10|5:36|6:9|8:37|11:10|12:36|14:35|15:37|17:37|19:8|20:37|21:13|22:37|25:10|26:37|27:10|29:12|30:37|34:37|35:8|38:37|
2292640041,21,9,9:37|12:35|17:36|19:37|21:38|24:36|29:37|31:37|39:36|
2292734848,29,9,9:37|12:35|17:36|19:37|21:38|24:36|29:37|31:37|39:36|
2292737175,19,11,9:37|12:35|17:36|18:35|19:37|21:38|24:36|29:37|31:37|37:35|39:36|
2292741957,38,15,1:184|6:37|13:37|14:35|15:37|20:37|22:37|26:37|27:36|28:38|30:37|33:37|34:37|35:37|38:37|
2292749894,13,22,1:182|3:32|5:33|6:37|7:35|8:34|13:37|14:34|15:34|16:35|20:37|22:37|23:34|25:37|26:36|27:36|28:38|32:36|33:37|34:37|35:37|38:37|
2292802286,28,18,1:182|6:37|7:35|13:37|14:35|15:37|16:35|20:37|22:37|26:37|27:36|28:38|30:37|32:36|33:37|34:37|35:37|38:37|
2294469370,42,10,9:27|10:28|12:28|17:28|18:28|24:27|31:27|36:37|37:28|39:27|
2296365029,25,9,1:177|6:38|15:36|22:36|25:37|26:37|27:37|35:37|38:36|
2296365037,27,9,1:177|6:38|15:36|22:36|25:37|26:37|27:37|35:37|38:36|
2296369725,26,13,1:182|6:38|14:35|15:37|20:37|22:37|25:37|26:37|27:37|30:37|34:37|35:37|38:37|
2296370544,6,10,1:177|6:38|15:36|20:36|22:36|25:37|26:37|27:37|35:37|38:36|
2296371871,35,15,1:177|6:38|7:35|13:37|15:36|16:35|22:36|25:37|26:37|27:37|28:37|32:36|33:37|35:37|38:36|
2296515037,27,9,1:177|6:38|15:36|22:36|25:38|26:37|27:37|35:37|38:36|
2296515973,6,10,1:177|6:38|15:36|20:36|22:36|25:38|26:37|27:37|35:37|38:36|
2296521854,35,15,1:177|6:38|7:35|13:37|15:36|16:35|22:36|25:38|26:37|27:37|28:37|32:36|33:37|35:37|38:36|
2296567891,25,9,1:177|6:38|15:36|22:36|25:38|26:37|27:37|35:37|38:36|
2296681778,20,11,1:185|5:36|8:37|14:35|15:37|20:37|22:37|26:37|30:37|34:37|38:37|
2296686789,38,15,1:185|6:37|13:37|14:35|15:37|20:37|22:37|26:37|27:36|28:38|30:37|33:37|34:37|35:37|38:37|
2296688526,34,17,1:185|3:35|5:36|7:36|8:37|14:35|15:37|16:37|20:37|22:37|23:37|26:37|30:37|34:37|38:37|40:35|41:35|
2296691175,22,19,1:185|2:37|9:36|10:36|12:36|14:35|15:37|17:37|18:36|20:37|22:37|24:36|26:37|30:37|31:35|34:37|37:36|38:37|39:35|
2296693560,30,21,1:185|6:37|9:37|12:36|14:35|15:37|17:37|18:36|19:35|20:37|22:37|24:37|26:37|27:36|30:37|31:36|34:37|35:36|37:36|38:37|39:35|
2296757307,1,22,1:185|3:10|5:36|6:9|8:37|11:10|12:36|14:35|15:37|17:37|19:8|20:37|21:13|22:37|25:10|26:37|27:10|29:12|30:37|34:37|35:8|38:37|
2297358956,36,1,36:38|
2298568202,37,9,9:36|10:37|12:37|17:37|18:37|24:36|31:36|37:38|39:36|
2298569903,12,9,9:36|10:37|12:37|17:37|18:37|24:36|31:36|37:38|39:36|
2298569915,18,9,9:36|10:37|12:37|17:37|18:37|24:36|31:36|37:38|39:36|
2298720048,18,9,9:37|10:38|12:37|17:37|18:37|24:36|31:37|37:38|39:37|
2298721268,39,10,9:37|10:38|12:37|17:37|18:37|19:36|24:36|31:37|37:37|39:37|
2298765277,10,10,9:37|10:38|12:37|17:37|18:37|19:36|24:36|31:37|37:37|39:37|
2299035629,4,10,3:33|4:37|5:34|7:36|8:35|14:34|16:36|23:35|32:37|33:38|
2299035753,32,10,3:33|4:37|5:34|7:37|8:35|14:34|16:37|23:35|32:37|33:38|
2299050278,13,22,1:182|3:33|5:34|6:37|7:36|8:35|13:37|14:34|15:34|16:36|20:37|22:37|23:35|25:37|26:36|27:36|28:38|32:37|33:38|34:37|35:37|38:37|
2299081931,33,15,3:33|4:37|5:34|6:37|7:36|8:35|13:37|14:34|16:36|23:35|27:36|28:37|32:37|33:38|35:37|
2301090024,25,9,1:177|6:38|15:36|22:36|25:38|26:37|27:38|35:37|38:36|
2301090963,6,10,1:177|6:38|15:36|20:36|22:36|25:38|26:37|27:38|35:37|38:36|
2301091437,27,9,1:177|6:38|15:36|22:36|25:38|26:37|27:38|35:37|38:36|
2303607176,2,17,1:181|2:38|9:36|10:36|12:36|14:34|17:37|18:36|20:36|22:37|24:36|30:37|31:35|34:36|37:36|38:36|39:35|
2303620094,17,18,1:181|2:38|9:37|10:37|12:37|14:34|17:37|18:37|19:35|20:36|22:37|24:37|30:37|31:36|34:36|37:37|38:36|39:36|
2303621216,22,19,1:185|2:38|9:36|10:36|12:36|14:35|15:37|17:37|18:36|20:37|22:37|24:36|26:37|30:37|31:35|34:37|37:36|38:37|39:35|
2303760203,7,10,3:35|5:36|7:37|8:37|14:35|16:38|23:37|32:37|33:37|41:35|
2303761528,16,11,3:35|5:36|7:37|8:37|14:35|16:38|23:37|32:37|33:37|40:35|41:35|
2303767370,23,16,1:181|3:35|5:36|7:37|8:37|14:35|16:38|20:36|22:36|23:37|30:37|32:37|34:37|38:36|40:35|41:35|
2303868671,8,15,1:181|3:36|5:37|7:36|8:38|14:36|16:37|20:36|22:36|23:37|30:37|34:37|38:36|40:36|41:35|
2303925341,5,10,3:37|5:37|7:36|8:38|11:35|14:36|16:37|23:37|40:36|41:37|
2303925448,14,10,3:36|5:37|7:36|8:38|11:36|14:37|16:37|23:37|40:37|41:35|
2303932493,23,16,1:181|3:36|5:37|7:37|8:38|14:36|16:38|20:36|22:36|23:37|30:37|32:37|34:37|38:36|40:36|41:35|
2303933852,34,17,1:185|3:36|5:37|7:36|8:38|14:36|15:37|16:37|20:37|22:37|23:37|26:37|30:37|34:37|38:37|40:36|41:35|
2304078416,15,12,1:185|6:37|14:35|15:37|20:37|22:37|26:37|27:36|30:38|34:37|35:36|38:37|
2304081889,38,15,1:185|6:37|13:37|14:35|15:37|20:37|22:37|26:37|27:36|28:38|30:38|33:37|34:37|35:37|38:37|
2304085497,9,18,1:185|9:37|12:36|14:35|15:37|17:37|18:36|19:36|20:37|22:37|24:37|26:37|30:38|31:37|34:37|37:36|38:37|39:36|
2304086777,24,19,1:185|9:37|10:36|12:36|14:35|15:37|17:37|18:36|19:35|20:37|22:37|24:37|26:37|30:38|31:36|34:37|37:36|38:37|39:35|
2304088778,1,22,1:185|3:10|5:36|6:9|8:37|11:10|12:36|14:35|15:37|17:37|19:8|20:37|21:13|22:37|25:10|26:37|27:10|29:12|30:38|34:37|35:8|38:37|
2304132968,30,21,1:185|6:37|9:37|12:36|14:35|15:37|17:37|18:36|19:35|20:37|22:37|24:37|26:37|27:36|30:38|31:36|34:37|35:36|37:36|38:37|39:35|
2304492807,42,10,9:27|10:28|12:28|17:28|18:28|24:27|31:27|36:37|37:28|39:27|
2304555417,5,10,3:37|5:37|7:36|8:38|11:35|14:38|16:37|23:37|40:37|41:37|
2304555559,40,10,3:36|5:37|7:36|8:38|11:37|14:38|16:37|23:37|40:37|41:35|
2304561208,8,15,1:181|3:36|5:37|7:36|8:38|14:38|16:37|20:36|22:36|23:37|30:37|34:37|38:36|40:37|41:35|
2304587704,14,10,3:36|5:37|7:36|8:38|11:36|14:38|16:37|23:37|40:37|41:35|
2304974881,26,13,1:182|6:38|14:35|15:37|20:37|22:37|25:37|26:38|27:37|30:37|34:37|35:37|38:37|
2305020941,6,10,1:182|6:38|15:37|20:37|22:37|25:38|26:38|27:38|35:37|38:37|
2305023399,15,12,1:185|6:38|14:35|15:37|20:37|22:37|26:38|27:37|30:38|34:37|35:37|38:37|
2305026992,38,15,1:185|6:38|13:37|14:35|15:37|20:37|22:37|26:38|27:37|28:38|30:38|33:37|34:37|35:37|38:37|
2305499799,18,9,9:37|10:38|12:37|17:38|18:37|24:37|31:37|37:38|39:37|
2305499814,12,9,9:37|10:37|12:37|17:38|18:37|24:37|31:36|37:38|39:36|
2305509075,2,17,1:181|2:38|9:37|10:37|12:37|14:34|17:38|18:37|20:36|22:37|24:37|30:37|31:36|34:36|37:37|38:36|39:36|
2305511650,22,19,1:185|2:38|9:37|10:37|12:37|14:35|15:37|17:38|18:37|20:37|22:37|24:37|26:37|30:37|31:36|34:37|37:37|38:37|39:36|
2305511693,24,19,1:185|9:37|10:37|12:37|14:35|15:37|17:38|18:37|19:35|20:37|22:37|24:37|26:37|30:38|31:36|34:37|37:37|38:37|39:36|
2305535617,17,18,1:181|2:38|9:37|10:37|12:37|14:34|17:38|18:37|19:35|20:36|22:37|24:37|30:37|31:36|34:36|37:37|38:36|39:36|
2305649565,18,9,9:37|10:38|12:38|17:38|18:37|24:37|31:37|37:38|39:37|
2305649626,37,9,9:37|10:37|12:38|17:38|18:37|24:37|31:36|37:38|39:36|
2305660165,17,18,1:181|2:38|9:37|10:37|12:38|14:34|17:38|18:37|19:35|20:36|22:37|24:37|30:37|31:36|34:36|37:38|38:36|39:36|
2305674866,12,9,9:37|10:37|12:38|17:38|18:37|24:37|31:36|37:38|39:36|
2305745790,15,12,1:185|6:38|14:35|15:38|20:37|22:37|26:38|27:37|30:38|34:37|35:37|38:37|
2305819700,26,13,1:185|6:38|14:35|15:38|20:37|22:37|25:37|26:38|27:37|30:38|34:37|35:37|38:37|
2305821989,38,15,1:185|6:38|13:37|14:35|15:38|20:37|22:37|26:38|27:37|28:38|30:38|33:37|34:37|35:37|38:37|
2305828838,30,21,1:185|6:38|9:37|12:36|14:35|15:38|17:37|18:36|19:35|20:37|22:37|24:37|26:38|27:37|30:38|31:36|34:37|35:37|37:36|38:37|39:35|
2307062561,1,22,1:186|3:10|5:36|6:9|8:37|11:10|12:36|14:35|15:37|17:37|19:8|20:37|21:13|22:37|25:10|26:37|27:10|29:12|30:38|34:37|35:8|38:37|
2307076815,20,11,1:186|5:36|8:37|14:35|15:37|20:37|22:37|26:37|30:38|34:37|38:37|
2307081842,38,15,1:186|6:38|13:37|14:35|15:38|20:37|22:37|26:38|27:37|28:38|30:38|33:37|34:37|35:37|38:37|
2307083569,34,17,1:186|3:36|5:37|7:36|8:38|14:36|15:37|16:37|20:37|22:37|23:37|26:37|30:38|34:37|38:37|40:36|41:35|
2307086284,22,19,1:186|2:38|9:37|10:37|12:37|14:35|15:37|17:38|18:37|20:37|22:37|24:37|26:37|30:38|31:36|34:37|37:37|38:37|39:36|
2307088685,30,21,1:186|6:38|9:37|12:36|14:35|15:38|17:37|18:36|19:35|20:37|22:37|24:37|26:38|27:37|30:38|31:36|34:37|35:37|37:36|38:37|39:35|
2309748216,31,12,9:38|10:37|12:36|17:37|18:36|19:37|21:37|24:37|29:36|31:37|37:36|39:37|
2309756650,24,19,1:185|9:38|10:37|12:37|14:35|15:37|17:38|18:37|19:36|20:37|22:37|24:37|26:37|30:38|31:37|34:37|37:37|38:37|39:36|
2309759119,30,21,1:186|6:38|9:38|12:36|14:35|15:38|17:37|18:36|19:36|20:37|22:37|24:37|26:38|27:37|30:38|31:37|34:37|35:37|37:36|38:37|39:36|
2309791308,9,18,1:185|9:38|12:36|14:35|15:37|17:37|18:36|19:36|20:37|22:37|24:37|26:37|30:38|31:37|34:37|37:36|38:37|39:36|
2310225421,7,10,3:35|5:36|7:37|8:37|14:35|16:38|23:37|32:38|33:38|41:35|
2310225543,4,10,3:33|4:37|5:34|7:37|8:35|14:34|16:37|23:35|32:38|33:38|
2310231339,33,15,3:33|4:37|5:34|6:37|7:37|8:35|13:37|14:34|16:37|23:35|27:36|28:37|32:38|33:38|35:37|
2310233796,32,10,3:33|4:37|5:34|7:37|8:35|14:34|16:37|23:35|32:38|33:38|
2310691699,16,11,3:36|5:37|7:37|8:38|14:36|16:38|23:38|32:37|33:37|40:36|41:35|
2310696224,8,15,1:181|3:36|5:37|7:37|8:38|14:38|16:38|20:36|22:36|23:38|30:37|34:37|38:36|40:37|41:35|
2310748680,23,16,1:181|3:36|5:37|7:37|8:38|14:36|16:38|20:36|22:36|23:38|30:37|32:37|34:37|38:36|40:36|41:35|
2310963816,31,12,9:38|10:37|12:36|17:37|18:36|19:37|21:37|24:37|29:36|31:38|37:36|39:37|
2311006151,39,10,9:38|10:38|12:37|17:37|18:37|19:37|24:37|31:38|37:37|39:37|
2311007246,19,11,9:38|12:36|17:37|18:36|19:37|21:38|24:37|29:37|31:38|37:36|39:37|
2311015465,9,18,1:185|9:38|12:36|14:35|15:37|17:37|18:36|19:37|20:37|22:37|24:37|26:37|30:38|31:38|34:37|37:36|38:37|39:37|
2311311923,5,10,3:37|5:38|7:36|8:38|11:35|14:38|16:37|23:37|40:37|41:37|
2311319341,3,9,3:37|5:38|7:36|8:38|14:38|16:37|23:37|40:37|41:37|
2311319462,41,9,3:37|5:38|7:36|8:38|14:38|16:37|23:37|40:37|41:37|
2311320496,14,10,3:37|5:38|7:36|8:38|11:36|14:38|16:37|23:37|40:37|41:37|
2311320559,40,10,3:37|5:38|7:36|8:38|11:37|14:38|16:37|23:37|40:37|41:37|
2311326245,8,15,1:181|3:37|5:38|7:37|8:38|14:38|16:38|20:36|22:36|23:38|30:37|34:37|38:36|40:37|41:37|
2312990340,24,19,1:185|9:38|10:37|12:37|14:35|15:37|17:38|18:37|19:36|20:37|22:37|24:38|26:37|30:38|31:37|34:37|37:37|38:37|39:36|
2313070463,9,18,1:185|9:38|12:37|14:35|15:37|17:38|18:37|19:37|20:37|22:37|24:38|26:37|30:38|31:38|34:37|37:37|38:37|39:37|
2313070529,17,18,1:181|2:38|9:38|10:37|12:38|14:34|17:38|18:37|19:36|20:36|22:37|24:38|30:37|31:37|34:36|37:38|38:36|39:36|
2313074264,30,21,1:186|6:38|9:38|12:37|14:35|15:38|17:38|18:37|19:36|20:37|22:37|24:38|26:38|27:37|30:38|31:37|34:37|35:37|37:37|38:37|39:36|
2313914209,35,15,1:177|6:38|7:35|13:37|15:36|16:35|22:36|25:38|26:37|27:37|28:37|32:36|33:37|35:38|38:36|
2313921720,3,9,3:38|5:38|7:36|8:38|14:38|16:37|23:37|40:37|41:37|
2314004365,41,9,3:38|5:38|7:36|8:38|14:38|16:37|23:37|40:37|41:37|
2314005280,25,9,1:177|6:38|15:36|22:36|25:38|26:37|27:38|35:38|38:36|
2314005346,5,10,3:38|5:38|7:36|8:38|11:35|14:38|16:37|23:37|40:37|41:37|
2314006265,6,10,1:182|6:38|15:37|20:37|22:37|25:38|26:38|27:38|35:38|38:37|
2314020368,13,22,1:182|3:33|5:34|6:38|7:36|8:35|13:37|14:34|15:36|16:36|20:37|22:37|23:35|25:38|26:37|27:37|28:38|32:37|33:38|34:37|35:38|38:37|
2314303946,41,9,3:38|5:38|7:36|8:38|14:38|16:37|23:37|40:37|41:38|
2314319535,3,9,3:38|5:38|7:36|8:38|14:38|16:37|23:37|40:37|41:38|
2314320609,5,10,3:38|5:38|7:36|8:38|11:35|14:38|16:37|23:37|40:37|41:38|
2314516255,42,10,9:27|10:28|12:28|17:28|18:28|24:27|31:27|36:37|37:28|39:27|
2314784997,21,9,9:37|12:35|17:36|19:37|21:38|24:36|29:38|31:37|39:36|
2314837525,29,9,9:37|12:35|17:36|19:37|21:38|24:36|29:38|31:37|39:36|
2316209990,12,9,9:37|10:38|12:38|17:38|18:38|24:37|31:37|37:38|39:37|
2316209998,37,9,9:37|10:38|12:38|17:38|18:38|24:37|31:37|37:38|39:37|
2316211223,10,10,9:37|10:38|12:38|17:38|18:38|19:36|24:37|31:37|37:38|39:37|
2316212685,18,9,9:37|10:38|12:38|17:38|18:38|24:37|31:37|37:38|39:37|
2316220533,17,18,1:181|2:38|9:38|10:38|12:38|14:34|17:38|18:38|19:36|20:36|22:37|24:38|30:37|31:37|34:36|37:38|38:36|39:37|
2316280804,22,19,1:186|2:38|9:37|10:37|12:37|14:35|15:37|17:38|18:37|20:37|22:38|24:37|26:37|30:38|31:36|34:37|37:37|38:37|39:36|
2316369145,2,17,1:186|2:38|9:37|10:37|12:37|14:35|17:38|18:37|20:37|22:38|24:37|30:38|31:36|34:37|37:37|38:37|39:36|
2316370559,17,18,1:186|2:38|9:38|10:38|12:38|14:35|17:38|18:38|19:36|20:37|22:38|24:38|30:38|31:37|34:37|37:38|38:37|39:37|
2316373839,1,22,1:186|3:10|5:36|6:9|8:37|11:10|12:37|14:35|15:37|17:38|19:8|20:37|21:13|22:38|25:10|26:37|27:10|29:12|30:38|34:37|35:8|38:37|
2316945214,34,17,1:186|3:36|5:37|7:36|8:38|14:36|15:37|16:37|20:37|22:37|23:37|26:37|30:38|34:38|38:37|40:36|41:35|
2316991984,20,11,1:186|5:37|8:38|14:36|15:37|20:37|22:37|26:37|30:38|34:38|38:37|
2316996313,8,15,1:186|3:37|5:38|7:37|8:38|14:38|16:38|20:37|22:37|23:38|30:38|34:38|38:37|40:37|41:37|
2316997614,23,16,1:186|3:36|5:37|7:37|8:38|14:36|16:38|20:37|22:37|23:38|30:38|32:37|34:38|38:37|40:36|41:35|
2317003824,1,22,1:186|3:10|5:37|6:9|8:38|11:10|12:37|14:36|15:37|17:38|19:8|20:37|21:13|22:38|25:10|26:37|27:10|29:12|30:38|34:38|35:8|38:37|
2318237288,40,10,3:37|5:38|7:36|8:38|11:37|14:38|16:37|23:37|40:38|41:37|
2318249681,11,9,3:37|5:38|8:38|11:37|14:38|16:37|23:37|40:38|41:37|
2318250605,5,10,3:38|5:38|7:36|8:38|11:37|14:38|16:37|23:37|40:38|41:38|
2318250683,14,10,3:37|5:38|7:36|8:38|11:37|14:38|16:37|23:37|40:38|41:37|
2318289802,39,10,9:38|10:38|12:37|17:37|18:37|19:37|24:37|31:38|37:37|39:38|
2318416379,10,10,9:38|10:38|12:38|17:38|18:38|19:37|24:37|31:38|37:38|39:38|
2318418529,31,12,9:38|10:38|12:37|17:37|18:37|19:37|21:37|24:37|29:36|31:38|37:36|39:38|
2319194942,21,9,9:38|12:36|17:37|19:38|21:38|24:37|29:38|31:38|39:37|
2319198475,31,12,9:38|10:38|12:37|17:37|18:37|19:38|21:38|24:37|29:37|31:38|37:36|39:38|
2319252179,19,11,9:38|12:36|17:37|18:36|19:38|21:38|24:37|29:37|31:38|37:36|39:37|
2320115987,1,22,1:187|3:10|5:37|6:9|8:38|11:10|12:37|14:36|15:37|17:38|19:8|20:37|21:13|22:38|25:10|26:37|27:10|29:12|30:38|34:38|35:8|38:37|
2320141961,20,11,1:187|5:37|8:38|14:36|15:37|20:37|22:38|26:37|30:38|34:38|38:37|
2320146988,38,15,1:187|6:38|13:37|14:36|15:38|20:37|22:38|26:38|27:37|28:38|30:38|33:37|34:38|35:37|38:37|
2320148700,34,17,1:187|3:36|5:37|7:36|8:38|14:36|15:37|16:37|20:37|22:38|23:37|26:37|30:38|34:38|38:37|40:36|41:35|
2320151365,22,19,1:187|2:38|9:37|10:37|12:37|14:36|15:37|17:38|18:37|20:37|22:38|24:37|26:37|30:38|31:36|34:38|37:37|38:37|39:36|
2320153761,30,21,1:187|6:38|9:38|12:37|14:36|15:38|17:38|18:37|19:36|20:37|22:38|24:38|26:38|27:37|30:38|31:37|34:38|35:37|37:37|38:37|39:36|
2321515510,11,9,3:37|5:38|8:38|11:38|14:38|16:37|23:37|40:38|41:37|
2321565841,40,10,3:37|5:38|7:36|8:38|11:38|14:38|16:37|23:37|40:38|41:37|
2323432776,4,10,3:33|4:38|5:34|7:37|8:35|14:34|16:37|23:35|32:38|33:38|
2323455974,32,10,3:33|4:38|5:34|7:37|8:35|14:34|16:37|23:35|32:38|33:38|
2323461717,33,15,3:33|4:38|5:34|6:37|7:37|8:35|13:37|14:34|16:37|23:35|27:36|28:37|32:38|33:38|35:37|
2323996072,7,10,3:35|5:36|7:38|8:37|14:35|16:38|23:37|32:38|33:38|41:35|
2324085925,32,10,3:35|4:38|5:36|7:38|8:37|14:35|16:38|23:37|32:38|33:38|
2324086990,16,11,3:36|5:37|7:38|8:38|14:36|16:38|23:38|32:38|33:38|40:36|41:35|
2324539721,42,10,9:27|10:28|12:28|17:28|18:28|24:27|31:27|36:37|37:28|39:27|
2324784158,13,22,1:182|3:33|5:34|6:38|7:36|8:35|13:38|14:34|15:36|16:36|20:37|22:37|23:35|25:38|26:37|27:37|28:38|32:37|33:38|34:37|35:38|38:37|
2324871619,33,15,3:33|4:38|5:34|6:38|7:37|8:35|13:38|14:34|16:37|23:35|27:37|28:38|32:38|33:38|35:38|
2324872168,35,15,1:177|6:38|7:36|13:38|15:36|16:36|22:36|25:38|26:37|27:37|28:38|32:37|33:38|35:38|38:36|
2324875828,28,18,1:182|6:38|7:36|13:38|14:35|15:37|16:36|20:37|22:37|26:37|27:37|28:38|30:37|32:37|33:38|34:37|35:38|38:37|
2329277076,20,11,1:187|5:37|8:38|14:36|15:38|20:37|22:38|26:38|30:38|34:38|38:38|
2329278614,15,12,1:187|6:38|14:36|15:38|20:37|22:38|26:38|27:37|30:38|34:38|35:37|38:38|
2329279776,26,13,1:187|6:38|14:36|15:38|20:37|22:38|25:37|26:38|27:37|30:38|34:38|35:37|38:38|
2329285655,28,18,1:187|6:38|7:36|13:38|14:36|15:38|16:36|20:37|22:38|26:38|27:37|28:38|30:38|32:37|33:38|34:38|35:38|38:38|
2329288819,30,21,1:187|6:38|9:38|12:37|14:36|15:38|17:38|18:37|19:36|20:37|22:38|24:38|26:38|27:37|30:38|31:37|34:38|35:37|37:37|38:38|39:36|
2329288917,1,22,1:187|3:10|5:37|6:9|8:38|11:10|12:37|14:36|15:38|17:38|19:8|20:37|21:13|22:38|25:10|26:38|27:10|29:12|30:38|34:38|35:8|38:38|
2329295687,38,15,1:187|6:38|13:37|14:36|15:38|20:37|22:38|26:38|27:37|28:38|30:38|33:37|34:38|35:37|38:38|
2329912126,38,15,1:187|6:38|13:37|14:36|15:38|20:38|22:38|26:38|27:37|28:38|30:38|33:37|34:38|35:37|38:38|
2329913870,34,17,1:187|3:36|5:37|7:36|8:38|14:36|15:38|16:37|20:38|22:38|23:37|26:38|30:38|34:38|38:38|40:36|41:35|
2329918920,1,22,1:187|3:10|5:37|6:9|8:38|11:10|12:37|14:36|15:38|17:38|19:8|20:38|21:13|22:38|25:10|26:38|27:10|29:12|30:38|34:38|35:8|38:38|
2329961205,20,11,1:187|5:37|8:38|14:36|15:38|20:38|22:38|26:38|30:38|34:38|38:38|
