sim_time_us,node_id,period,total,cpu,lpm,deep_lpm,radio_tx,radio_rx,radio_total
480653199,16,7,1966088,67324,1898764,0,4073,789434,793507
480643272,1,7,1966081,1966081,0,0,11957,148561,160518
480661875,28,7,1966082,128828,1837254,0,16419,124490,140909
480772588,31,7,1966080,63659,1902421,0,3361,54240,57601
480782984,32,7,1966100,83004,1883096,0,5492,74422,79914
480785931,21,7,1966064,58061,1908003,0,2869,54820,57689
480794850,15,7,1966080,57788,1908292,0,3916,54004,57920
480812313,26,7,1966115,70844,1895271,0,7750,107229,114979
480813917,23,7,1965977,86629,1879348,0,8684,93603,102287
480829253,10,7,1966080,64991,1901089,0,3475,54490,57965
480840524,4,7,1966080,53555,1912525,0,5802,88060,93862
480864877,39,7,1966080,51510,1914570,0,125,1965955,1966080
480885368,34,7,1966083,48830,1917253,0,3238,68903,72141
480879710,3,7,1966080,70733,1895347,0,4724,87368,92092
480899764,27,7,1966080,89521,1876559,0,7950,94179,102129
480900648,22,7,1966080,91056,1875024,0,8881,80619,89500
481007957,24,7,1966080,76723,1889357,0,6338,74048,80386
481024683,7,7,1966080,49163,1916917,0,2824,50838,53662
481051975,33,7,1966087,67638,1898449,0,4270,868825,873095
481057096,14,7,1966079,54104,1911975,0,3158,51407,54565
481077847,30,7,1965891,56523,1909368,0,3208,55540,58748
481150327,41,7,1968349,57297,1911052,0,1228,1609881,1611109
481157163,6,7,1966080,52934,1913146,0,2713,67503,70216
481176141,2,7,1966080,55018,1911062,0,3208,68773,71981
481243087,40,7,1966080,49876,1916204,0,124,1965955,1966079
481260060,25,7,1966080,49848,1916232,0,124,1965955,1966079
540283491,20,8,1966080,72469,1893611,0,6086,74739,80825
540312394,38,8,1966080,38953,1927127,0,2751,52935,55686
540316760,36,8,1966061,60939,1905122,0,6370,92146,98516
540327877,19,8,1966080,90764,1875316,0,4619,72082,76701
540331112,11,8,1966080,68795,1897285,0,3463,54521,57984
540369593,42,8,1966080,41747,1924333,0,0,1966080,1966080
540384728,13,8,1965926,96216,1869710,0,10210,88099,98309
540410711,8,8,1966080,46615,1919465,0,4438,51524,55962
540422743,35,8,1966089,55972,1910117,0,2824,54283,57107
540469416,37,8,1966232,53448,1912784,0,4845,71688,76533
540446384,5,8,1966080,84288,1881792,0,8391,94011,102402
540481580,17,8,1966080,48574,1917506,0,124,1965955,1966079
540479926,18,8,1964448,60643,1903805,0,5417,84376,89793
540588108,12,8,1966192,100490,1865702,0,3920,1060437,1064357
540607016,29,8,1966080,135034,1831046,0,19246,117377,136623
540608746,9,8,1966080,49039,1917041,0,124,1965955,1966079
540643276,1,8,1966080,1966080,0,0,12202,151295,163497
540653182,16,8,1966079,52981,1913098,0,4191,52914,57105
540661863,28,8,1966079,135959,1830120,0,16368,124265,140633
540776410,31,8,1966080,53333,1912747,0,3213,53770,56983
540785930,21,8,1966080,70329,1895751,0,3263,56022,59285
540782683,32,8,1966070,72566,1893504,0,6230,89513,95743
540794840,15,8,1966080,52323,1913757,0,3931,53433,57364
540814463,26,8,1966123,82875,1883248,0,8339,108727,117066
540829253,10,8,1966080,60641,1905439,0,3063,54658,57721
540814441,23,8,1966080,83655,1882425,0,10229,97198,107427
540840519,4,8,1966080,72727,1893353,0,6204,89799,96003
540864878,39,8,1966080,48655,1917425,0,124,1965955,1966079
540875875,3,8,1966080,73253,1892827,0,4838,87537,92375
540882301,34,8,1966085,46171,1919914,0,2906,68640,71546
540903098,22,8,1966161,99547,1866614,0,10481,84927,95408
540903263,27,8,1966195,80769,1885426,0,8625,94476,103101
541007957,24,8,1966080,67327,1898753,0,7261,76128,83389
541024673,7,8,1966080,47635,1918445,0,2801,52158,54959
541057124,14,8,1966081,56507,1909574,0,3362,51898,55260
541048533,33,8,1966079,61674,1904405,0,6940,73003,79943
541077830,30,8,1966079,52984,1913095,0,2888,55001,57889
541091957,41,8,1963839,59117,1904722,0,4975,54427,59402
541157163,6,8,1966080,54968,1911112,0,3105,68297,71402
541176133,2,8,1966079,48075,1918004,0,2703,68500,71203
541243088,40,8,1966080,49900,1916180,0,124,1965955,1966079
541260061,25,8,1966080,48282,1917798,0,124,1965955,1966079
600283491,20,9,1966080,71129,1894951,0,6321,75716,82037
600316232,38,9,1966096,42192,1923904,0,2973,53650,56623
600318008,36,9,1966121,63979,1902142,0,7298,94596,101894
600331113,11,9,1966080,67294,1898786,0,3264,55059,58323
600330922,19,9,1966080,69436,1896644,0,5022,72310,77332
600369593,42,9,1966080,41967,1924113,0,0,1966080,1966080
