sim_time_us,node_id,event,peer,detail
970059845,19,LIST,0x001b,
970099842,27,EOL,0x0013,
970921125,7,ADD,0x000f,
975404255,36,LIST,0x001c,
976932650,28,EOL,0x0024,
977127878,36,ADD,0x0025,
977195749,37,CELL_ALLOC,0x0024,slot=4 ch=8 dir=Receive
977209763,37,SUCCESS,0x0024,
977353159,36,CELL_ALLOC,0x0025,slot=4 ch=8 dir=Transmit
978170804,27,LIST,0x001a,
978374649,26,EOL,0x001b,
979148180,5,LIST,0x0004,
979223163,4,EOL,0x0005,
983712931,8,ADD,0x0010,
984691248,15,ADD,0x000e,
988699559,12,LIST,0x000d,
988786833,13,EOL,0x000c,
990697973,16,ADD,0x000f,
996708120,11,LIST,0x000a,
996874670,10,EOL,0x000b,
998342029,9,ADD,0x0008,
999264804,7,ADD,0x000f,
1000009774,8,ADD,0x0010,
1005428352,40,LIST,0x0020,
1005714198,32,EOL,0x0028,
1010588577,16,ADD,0x000f,
1010729816,39,LIST,0x001f,
1010834727,31,EOL,0x0027,
1013815550,15,LIST,0x0017,
1014308092,15,LIST,0x0007,
1019595256,37,LIST,0x0026,
1019720024,38,EOL,0x0025,
1027744764,23,EOL,0x000f,
1028975225,32,LIST,0x0018,
1029081456,24,EOL,0x0020,
1030120727,20,LIST,0x0015,
1030430318,21,EOL,0x0014,
1037457538,15,ADD,0x0017,
1037539950,23,SUCCESS,0x000f,
1037848278,15,CELL_ALLOC,0x0017,slot=2 ch=6 dir=Transmit
1037861341,15,SUCCESS,0x0017,
1037948397,23,CELL_ALLOC,0x000f,slot=2 ch=6 dir=Receive
1049395609,9,ADD,0x0008,
1050630649,35,LIST,0x0022,
1050739979,34,EOL,0x0023,
1058163058,23,LIST,0x000f,
1058853553,8,ADD,0x0010,
1060739535,30,LIST,0x001d,
1060820167,29,EOL,0x001e,
1060834984,33,LIST,0x0029,
1061123665,41,EOL,0x0021,
1064015777,1,LIST,0x000d,
1064284946,13,EOL,0x0001,
1068807604,7,LIST,0x000f,
1072822988,16,ADD,0x000f,
1073138085,15,SUCCESS,0x0010,
1073191179,24,LIST,0x0020,
1073290118,16,CELL_ALLOC,0x000f,slot=3 ch=6 dir=Transmit
1073303072,16,SUCCESS,0x000f,
1073454587,32,EOL,0x0018,
1073541472,15,CELL_ALLOC,0x0010,slot=3 ch=6 dir=Receive
1073584684,10,LIST,0x000b,
1073735359,11,EOL,0x000a,
1075994418,16,LIST,0x0018,
1077050760,15,EOL,0x0007,
1077243245,7,ADD,0x000f,
1077681110,24,EOL,0x0010,
1079886421,15,CELL_ALLOC,0x0007,slot=1 ch=1 dir=Receive
1079900419,15,SUCCESS,0x0007,
1080055077,7,CELL_ALLOC,0x000f,slot=1 ch=1 dir=Transmit
1088676860,9,ADD,0x0008,
1089982893,6,LIST,0x0007,
1091815501,15,LIST,0x0007,
1091855601,7,EOL,0x000f,
1092806147,14,LIST,0x000f,
1093116192,15,EOL,0x000e,
1093305516,14,ADD,0x000f,
1093581902,15,CELL_ALLOC,0x000e,slot=20 ch=10 dir=Receive
1093596168,15,SUCCESS,0x000e,
1093765176,14,CELL_ALLOC,0x000f,slot=20 ch=10 dir=Transmit
1094333509,26,LIST,0x0012,
1094615790,18,EOL,0x001a,
1097791259,21,LIST,0x0001,
1097955932,1,EOL,0x0015,
1104291062,8,ADD,0x0010,
1104457256,16,CELL_ALLOC,0x0008,slot=13 ch=0 dir=Receive
1104471325,16,SUCCESS,0x0008,
1104629525,8,CELL_ALLOC,0x0010,slot=13 ch=0 dir=Transmit
1105801491,31,LIST,0x0027,
1105865264,39,EOL,0x001f,
1106032701,8,LIST,0x0010,
1106105918,16,EOL,0x0008,
1106807893,28,LIST,0x001b,
