sim_time_us,observer_id,known_count,entries
1302728469,41,13,8:20|9:20|15:16|16:20|23:19|24:20|25:21|31:20|32:21|33:22|39:21|40:22|41:22|
1302750895,40,9,23:19|24:20|25:21|31:20|32:21|33:22|39:21|40:22|41:22|
1302757496,33,15,7:16|8:20|9:20|15:16|16:20|17:21|23:19|24:20|25:21|31:20|32:21|33:22|39:21|40:22|41:22|
1303055332,25,12,7:16|8:21|9:21|15:16|16:20|17:22|23:20|24:21|25:22|33:22|40:21|41:21|
1303065401,17,9,7:16|8:21|9:21|15:16|16:20|17:22|23:20|24:21|25:22|
1303072485,33,15,7:16|8:21|9:21|15:16|16:20|17:22|23:20|24:21|25:22|31:20|32:21|33:22|39:21|40:22|41:22|
1303079331,24,21,1:97|7:16|8:21|9:21|13:20|15:16|16:20|17:22|21:20|22:20|23:21|24:21|25:22|29:19|30:19|31:19|32:20|33:20|39:19|40:20|41:19|
1304764075,30,21,1:105|13:21|14:15|21:21|22:21|23:20|24:20|27:20|28:20|29:21|30:22|31:21|32:20|33:19|35:19|36:20|37:21|38:21|39:21|40:20|41:19|
1304806381,1,10,1:105|13:21|14:15|15:3|21:21|22:21|27:20|28:20|29:21|30:22|
1304809205,22,12,1:105|13:21|14:15|15:16|21:21|22:21|23:20|24:20|27:20|28:20|29:21|30:22|
1304811480,29,14,1:105|13:21|14:15|21:21|22:21|27:20|28:20|29:21|30:22|35:19|36:20|37:21|38:20|39:18|
1304817612,31,19,1:105|13:21|14:15|15:16|21:21|22:21|23:21|24:21|25:19|27:20|28:20|29:21|30:22|31:21|32:20|33:20|39:21|40:21|41:20|
1304821294,38,22,1:105|13:21|14:15|21:21|22:21|23:19|24:19|25:19|27:20|28:20|29:21|30:22|31:20|32:20|33:20|35:19|36:20|37:21|38:21|39:21|40:21|41:20|
1304955199,17,9,7:16|8:21|9:21|15:16|16:22|17:22|23:20|24:21|25:22|
1304961569,29,14,1:105|13:21|14:15|21:21|22:21|27:20|28:20|29:21|30:22|35:19|36:20|37:22|38:21|39:20|
1304962320,16,17,1:101|7:16|8:21|9:21|13:21|14:15|15:16|16:22|17:22|21:20|22:20|23:20|24:21|25:21|28:20|29:20|30:19|
1304964566,8,17,1:101|6:21|7:16|8:21|9:21|13:21|14:15|15:16|16:22|17:22|21:20|22:20|23:20|24:21|25:21|29:20|30:19|
1304966208,36,18,1:102|10:19|13:18|14:15|18:19|21:18|22:21|26:20|27:21|28:21|29:21|30:19|34:19|35:21|36:21|37:22|38:21|39:20|
1304966939,15,19,1:101|6:21|7:16|8:21|9:21|13:21|14:15|15:6|16:22|17:22|21:20|22:20|23:21|24:21|25:21|27:20|28:20|29:20|30:19|
1304969126,24,21,1:97|7:16|8:21|9:21|13:20|15:16|16:22|17:22|21:20|22:20|23:21|24:21|25:22|29:19|30:19|31:19|32:20|33:20|39:19|40:20|41:19|
1304971152,38,22,1:105|13:21|14:15|21:21|22:21|23:19|24:19|25:19|27:20|28:20|29:21|30:22|31:20|32:20|33:20|35:19|36:20|37:22|38:21|39:21|40:21|41:20|
1305002692,37,19,1:102|13:21|14:15|21:21|22:21|26:19|27:20|28:20|29:21|30:21|33:19|34:19|35:19|36:20|37:22|38:21|39:20|40:20|41:19|
1305502641,27,21,1:90|3:19|10:20|11:19|12:20|13:18|14:15|18:20|19:20|20:20|21:18|22:18|26:21|27:22|28:21|29:19|30:19|34:20|35:21|36:21|37:21|
1305586648,26,10,10:21|11:20|12:21|18:21|19:21|20:21|26:21|27:22|28:20|34:21|
1305588754,19,12,3:21|4:21|10:21|11:21|12:22|18:21|19:21|20:22|26:21|27:22|28:21|34:20|
1305592750,35,15,10:20|11:19|12:20|18:20|19:20|20:20|26:21|27:22|28:21|34:21|35:21|36:21|37:21|38:20|39:18|
1305603451,28,24,1:102|3:21|4:21|10:20|11:21|12:22|13:21|14:15|18:20|19:20|20:22|21:21|22:21|26:21|27:22|28:21|29:21|30:21|34:20|35:19|36:20|37:18|38:18|39:17|
1306065251,9,9,7:16|8:22|9:21|15:16|16:22|17:22|23:20|24:21|25:21|
1306066347,8,17,1:101|6:21|7:16|8:22|9:21|13:21|14:15|15:16|16:22|17:22|21:20|22:20|23:20|24:21|25:21|29:20|30:19|
1306074960,16,17,1:101|7:16|8:22|9:21|13:21|14:15|15:16|16:22|17:22|21:20|22:20|23:20|24:21|25:21|28:20|29:20|30:19|
1306075740,7,18,1:101|6:21|7:5|8:22|9:21|13:21|14:15|15:16|16:22|17:22|21:20|22:20|23:20|24:21|25:21|28:20|29:20|30:19|
1306226153,39,18,1:92|13:19|22:19|23:20|24:20|25:20|28:20|30:19|31:21|32:21|33:21|35:19|36:20|37:22|38:22|39:21|40:22|41:21|
1306227704,37,19,1:102|13:21|14:15|21:21|22:21|26:19|27:20|28:20|29:21|30:21|33:20|34:19|35:19|36:20|37:22|38:22|39:21|40:21|41:20|
1306230106,30,21,1:105|13:21|14:15|21:21|22:21|23:20|24:20|27:20|28:20|29:21|30:22|31:21|32:20|33:20|35:19|36:20|37:22|38:22|39:21|40:21|41:20|
1306260386,38,22,1:105|13:21|14:15|21:21|22:21|23:19|24:19|25:19|27:20|28:20|29:21|30:22|31:20|32:20|33:20|35:19|36:20|37:22|38:22|39:21|40:21|41:20|
1306533069,31,19,1:105|13:21|14:15|15:16|21:21|22:21|23:21|24:21|25:19|27:20|28:20|29:21|30:22|31:22|32:20|33:20|39:21|40:21|41:20|
1306541400,39,18,1:105|13:21|22:21|23:21|24:21|25:20|28:20|30:22|31:22|32:21|33:21|35:19|36:20|37:22|38:22|39:21|40:22|41:21|
1306542188,32,19,1:105|7:16|8:20|9:20|13:21|15:16|16:20|17:20|22:21|23:21|24:21|25:21|30:22|31:22|32:21|33:22|39:21|40:22|41:21|
1306544514,23,21,1:105|7:16|8:20|9:19|13:21|14:15|15:16|16:20|17:20|21:21|22:21|23:21|24:21|25:20|27:20|28:20|29:20|30:22|31:22|32:20|39:21|
1306545079,30,21,1:105|13:21|14:15|21:21|22:21|23:21|24:21|27:20|28:20|29:21|30:22|31:22|32:20|33:20|35:19|36:20|37:22|38:22|39:21|40:21|41:20|
1307262569,39,18,1:105|13:21|22:21|23:21|24:21|25:20|28:20|30:22|31:22|32:21|33:21|35:19|36:20|37:22|38:22|39:22|40:22|41:21|
1307325756,40,9,23:21|24:21|25:21|31:22|32:21|33:22|39:22|40:22|41:22|
1307337777,31,19,1:105|13:21|14:15|15:16|21:21|22:21|23:21|24:21|25:20|27:20|28:20|29:21|30:22|31:22|32:21|33:21|39:22|40:22|41:21|
1307341535,38,22,1:105|13:21|14:15|21:21|22:21|23:21|24:21|25:20|27:20|28:20|29:21|30:22|31:22|32:21|33:21|35:19|36:20|37:22|38:22|39:22|40:22|41:21|
1307736194,10,11,2:21|3:21|10:22|11:21|12:21|18:21|19:21|20:21|26:21|27:21|28:20|
1307793739,2,12,2:21|3:21|4:21|10:22|11:21|12:21|18:21|19:21|20:21|26:21|27:21|28:19|
1307793914,18,12,2:21|3:20|10:22|11:21|12:21|18:21|19:21|20:21|26:21|27:21|28:20|34:20|
1307793979,11,12,2:21|3:21|4:21|10:22|11:21|12:22|18:21|19:21|20:21|26:21|27:21|28:20|
1308588702,11,12,2:21|3:21|4:21|10:22|11:21|12:22|18:21|19:22|20:22|26:21|27:22|28:21|
1308588760,18,12,2:21|3:21|10:22|11:21|12:22|18:21|19:22|20:22|26:21|27:22|28:21|34:20|
1308594639,20,17,1:96|3:21|4:21|10:21|11:21|12:22|13:19|14:15|18:21|19:22|20:22|21:20|22:19|27:22|28:21|29:19|30:19|
1308599504,27,21,1:90|3:21|10:21|11:21|12:22|13:18|14:15|18:21|19:22|20:22|21:18|22:18|26:21|27:22|28:21|29:19|30:19|34:20|35:21|36:21|37:21|
1308603419,19,12,3:21|4:21|10:21|11:21|12:22|18:21|19:22|20:22|26:21|27:22|28:21|34:20|
1308698937,32,19,1:105|7:16|8:20|9:20|13:21|15:16|16:20|17:20|22:21|23:21|24:21|25:21|30:22|31:22|32:22|33:22|39:21|40:22|41:21|
1308735716,40,9,23:21|24:21|25:21|31:22|32:22|33:22|39:22|40:22|41:22|
1308742366,33,15,7:16|8:21|9:21|15:16|16:20|17:22|23:21|24:21|25:22|31:22|32:22|33:22|39:21|40:22|41:22|
1308747721,31,19,1:105|13:21|14:15|15:16|21:21|22:21|23:21|24:21|25:21|27:20|28:20|29:21|30:22|31:22|32:22|33:22|39:22|40:22|41:21|
1308749403,24,21,1:97|7:16|8:21|9:21|13:20|15:16|16:22|17:22|21:20|22:20|23:21|24:21|25:22|29:19|30:19|31:22|32:22|33:22|39:21|40:22|41:21|
1309527934,1,10,1:106|13:21|14:15|15:3|21:21|22:21|27:20|28:20|29:21|30:22|
1309530485,17,9,7:16|8:22|9:22|15:16|16:22|17:22|23:20|24:21|25:22|
1309532171,14,11,1:106|6:21|13:21|14:6|15:6|21:21|22:21|27:20|28:20|29:21|30:22|
1309534158,22,12,1:106|13:21|14:15|15:16|21:21|22:21|23:20|24:20|27:20|28:20|29:21|30:22|
1309536486,29,14,1:106|13:21|14:15|21:21|22:21|27:20|28:20|29:21|30:22|35:19|36:20|37:22|38:21|39:20|
1309539777,21,17,1:106|3:21|4:21|10:20|11:21|12:22|13:21|14:15|18:19|19:20|20:22|21:21|22:21|27:20|28:21|29:21|30:22|
1309539853,8,17,1:101|6:21|7:16|8:22|9:22|13:21|14:15|15:16|16:22|17:22|21:20|22:20|23:20|24:21|25:21|29:20|30:19|
1309541889,13,19,1:106|3:21|4:21|5:21|6:21|10:20|11:21|12:22|13:21|14:15|18:19|19:20|20:21|21:21|22:21|27:20|28:20|29:21|30:22|
1309544692,30,21,1:106|13:21|14:15|21:21|22:21|23:21|24:21|27:20|28:20|29:21|30:22|31:22|32:20|33:20|35:19|36:20|37:22|38:22|39:21|40:21|41:20|
1309583679,9,9,7:16|8:22|9:22|15:16|16:22|17:22|23:20|24:21|25:21|
1309748060,26,10,10:21|11:20|12:21|18:21|19:21|20:21|26:22|27:22|28:20|34:21|
1309848893,18,12,2:21|3:21|10:22|11:21|12:22|18:21|19:22|20:22|26:22|27:22|28:21|34:21|
1309850494,34,13,10:21|11:20|12:21|18:21|19:21|20:21|26:22|27:22|28:21|34:21|35:21|36:21|37:21|
1309859516,27,21,1:90|3:21|10:21|11:21|12:22|13:18|14:15|18:21|19:22|20:22|21:18|22:18|26:22|27:22|28:21|29:19|30:19|34:21|35:21|36:21|37:21|
1310230752,13,19,1:106|3:21|4:21|5:21|6:21|10:20|11:21|12:22|13:22|14:15|18:19|19:20|20:21|21:21|22:21|27:20|28:20|29:21|30:22|
1310337375,21,17,1:106|3:21|4:21|10:20|11:21|12:22|13:21|14:15|18:19|19:20|20:22|21:22|22:21|27:20|28:21|29:21|30:22|
1311256596,1,10,1:106|13:21|14:15|15:3|21:21|22:21|27:20|28:20|29:21|30:22|
1311258628,3,12,2:21|3:21|4:22|10:21|11:21|12:22|18:20|19:20|20:21|26:20|27:20|28:20|
1311259434,22,12,1:106|13:21|14:15|15:16|21:21|22:21|23:20|24:20|27:20|28:20|29:21|30:22|
1311266877,15,19,1:106|6:21|7:16|8:21|9:21|13:21|14:15|15:6|16:22|17:22|21:21|22:21|23:21|24:21|25:21|27:20|28:20|29:21|30:22|
1311312981,14,11,1:106|6:21|13:21|14:7|15:6|21:21|22:21|27:20|28:20|29:21|30:22|
1311332430,4,18,1:101|2:20|3:21|4:22|5:21|6:21|10:20|11:21|12:22|13:21|14:15|18:19|19:20|20:21|22:20|28:20|29:20|30:19|
1311549270,42,9,2:19|3:20|4:21|10:20|11:20|12:21|19:20|20:20|28:19|
1311979913,6,15,1:101|4:21|5:21|6:22|7:16|13:21|14:15|15:15|21:20|22:20|23:14|27:20|28:20|29:20|30:19|
1312052427,14,11,1:106|6:22|13:21|14:7|15:6|21:21|22:21|27:20|28:20|29:21|30:22|
1312060506,7,18,1:101|6:22|7:5|8:22|9:21|13:21|14:15|15:16|16:22|17:22|21:20|22:20|23:20|24:21|25:21|28:20|29:20|30:19|
1312062019,5,19,1:101|2:19|3:20|4:21|5:21|6:22|10:20|11:20|12:21|13:21|14:15|19:20|20:20|21:20|22:20|27:20|28:20|29:20|30:19|
1313846888,2,12,2:22|3:21|4:21|10:22|11:21|12:21|18:21|19:21|20:21|26:21|27:21|28:19|
1313942774,10,11,2:22|3:21|10:22|11:21|12:21|18:21|19:21|20:21|26:21|27:21|28:20|
1313943848,3,12,2:22|3:21|4:22|10:22|11:21|12:22|18:21|19:21|20:21|26:21|27:21|28:20|
1314409283,22,12,1:106|13:21|14:15|15:16|21:21|22:21|23:22|24:21|27:20|28:20|29:21|30:22|
1314416756,15,19,1:106|6:21|7:16|8:21|9:21|13:21|14:15|15:6|16:22|17:22|21:21|22:21|23:22|24:21|25:21|27:20|28:20|29:21|30:22|
1314417635,31,19,1:105|13:21|14:15|15:16|21:21|22:21|23:22|24:21|25:21|27:20|28:20|29:21|30:22|31:22|32:22|33:22|39:22|40:22|41:21|
1314419487,24,21,1:105|7:16|8:21|9:21|13:21|15:16|16:22|17:22|21:21|22:21|23:22|24:21|25:22|29:20|30:22|31:22|32:22|33:22|39:21|40:22|41:21|
1314423972,23,21,1:105|7:16|8:20|9:19|13:21|14:15|15:16|16:20|17:20|21:21|22:21|23:22|24:21|25:20|27:20|28:20|29:20|30:22|31:22|32:20|39:21|
1314891633,29,14,1:106|13:21|14:15|21:21|22:21|27:22|28:22|29:21|30:22|35:19|36:20|37:22|38:21|39:20|
1314895097,20,17,1:102|3:21|4:21|10:21|11:21|12:22|13:21|14:15|18:21|19:22|20:22|21:21|22:21|27:22|28:22|29:21|30:21|
1314896487,36,18,1:102|10:19|13:21|14:15|18:19|21:21|22:21|26:20|27:22|28:22|29:21|30:21|34:19|35:21|36:21|37:22|38:21|39:20|
1314899956,27,21,1:102|3:21|10:21|11:21|12:22|13:21|14:15|18:21|19:22|20:22|21:21|22:21|26:22|27:22|28:22|29:21|30:21|34:21|35:21|36:21|37:21|
1314946358,28,24,1:102|3:21|4:21|10:20|11:21|12:22|13:21|14:15|18:20|19:20|20:22|21:21|22:21|26:21|27:22|28:22|29:21|30:21|34:20|35:19|36:20|37:18|38:18|39:17|
1315278305,24,21,1:105|7:16|8:21|9:21|13:21|15:16|16:22|17:22|21:21|22:21|23:22|24:22|25:22|29:20|30:22|31:22|32:22|33:22|39:21|40:22|41:21|
1315353720,25,12,7:16|8:21|9:21|15:16|16:22|17:22|23:22|24:22|25:22|33:22|40:21|41:21|
1315359871,16,17,1:101|7:16|8:22|9:21|13:21|14:15|15:16|16:22|17:22|21:20|22:20|23:22|24:22|25:22|28:20|29:20|30:19|
1315362402,32,19,1:105|7:16|8:21|9:21|13:21|15:16|16:22|17:22|22:21|23:22|24:22|25:22|30:22|31:22|32:22|33:22|39:21|40:22|41:21|
1315364712,23,21,1:105|7:16|8:21|9:21|13:21|14:15|15:16|16:22|17:22|21:21|22:21|23:22|24:22|25:22|27:20|28:20|29:20|30:22|31:22|32:20|39:21|
1315522818,35,15,10:20|11:19|12:20|18:20|19:20|20:20|26:21|27:22|28:22|34:21|35:21|36:22|37:22|38:21|39:20|
1315527841,37,19,1:102|13:21|14:15|21:21|22:21|26:20|27:22|28:22|29:21|30:21|33:20|34:19|35:21|36:22|37:22|38:22|39:21|40:21|41:20|
1315533498,28,24,1:102|3:21|4:21|10:20|11:21|12:22|13:21|14:15|18:20|19:20|20:22|21:21|22:21|26:21|27:22|28:22|29:21|30:21|34:20|35:21|36:22|37:22|38:21|39:20|
1315553049,36,18,1:102|10:19|13:21|14:15|18:19|21:21|22:21|26:20|27:22|28:22|29:21|30:21|34:19|35:21|36:22|37:22|38:21|39:20|
1315781634,3,12,2:22|3:22|4:22|10:22|11:21|12:22|18:21|19:21|20:21|26:21|27:21|28:20|
1315833763,2,12,2:22|3:22|4:22|10:22|11:21|12:22|18:21|19:21|20:21|26:21|27:21|28:20|
1315833947,11,12,2:22|3:22|4:22|10:22|11:21|12:22|18:21|19:22|20:22|26:21|27:22|28:21|
1315840748,4,18,1:101|2:22|3:22|4:22|5:21|6:21|10:22|11:21|12:22|13:21|14:15|18:19|19:21|20:21|22:20|28:20|29:20|30:19|
1316844377,5,19,1:101|2:19|3:20|4:21|5:22|6:22|10:20|11:20|12:21|13:21|14:15|19:20|20:20|21:20|22:20|27:20|28:20|29:20|30:19|
1316932166,6,15,1:101|4:21|5:22|6:22|7:16|13:21|14:15|15:15|21:20|22:20|23:14|27:20|28:20|29:20|30:19|
1316935714,4,18,1:101|2:22|3:22|4:22|5:22|6:22|10:22|11:21|12:22|13:21|14:15|18:19|19:21|20:21|22:20|28:20|29:20|30:19|
1316937108,13,19,1:106|3:21|4:21|5:22|6:22|10:20|11:21|12:22|13:22|14:15|18:19|19:20|20:21|21:21|22:21|27:20|28:20|29:21|30:22|
1317238814,22,12,1:106|13:21|14:15|15:16|21:21|22:22|23:22|24:21|27:20|28:20|29:21|30:22|
1317241481,1,10,1:106|13:21|14:15|15:3|21:21|22:22|27:20|28:20|29:21|30:22|
1317242284,14,11,1:106|6:22|13:21|14:7|15:6|21:21|22:22|27:20|28:20|29:21|30:22|
1317249885,21,17,1:106|3:21|4:21|10:20|11:21|12:22|13:21|14:15|18:19|19:20|20:22|21:22|22:22|27:20|28:21|29:21|30:22|
1317254490,23,21,1:106|7:16|8:21|9:21|13:21|14:15|15:16|16:22|17:22|21:21|22:22|23:22|24:22|25:22|27:20|28:20|29:21|30:22|31:22|32:20|39:21|
1317254902,30,21,1:106|13:21|14:15|21:21|22:22|23:21|24:21|27:20|28:20|29:21|30:22|31:22|32:20|33:20|35:19|36:20|37:22|38:22|39:21|40:21|41:20|
1317560443,34,13,10:21|11:20|12:21|18:21|19:21|20:21|26:22|27:22|28:22|34:21|35:22|36:22|37:22|
1317566444,36,18,1:102|10:20|13:21|14:15|18:20|21:21|22:21|26:21|27:22|28:22|29:21|30:21|34:21|35:22|36:22|37:22|38:21|39:20|
1317569900,27,21,1:102|3:21|10:21|11:21|12:22|13:21|14:15|18:21|19:22|20:22|21:21|22:21|26:22|27:22|28:22|29:21|30:21|34:21|35:22|36:22|37:22|
1317594362,35,15,10:20|11:19|12:20|18:20|19:20|20:20|26:21|27:22|28:22|34:21|35:22|36:22|37:22|38:21|39:20|
1318351936,26,10,10:21|11:20|12:21|18:21|19:21|20:21|26:22|27:22|28:20|34:22|
1318358038,35,15,10:21|11:20|12:21|18:21|19:21|20:21|26:22|27:22|28:22|34:22|35:22|36:22|37:22|38:21|39:20|
1318370383,34,13,10:21|11:20|12:21|18:21|19:21|20:21|26:22|27:22|28:22|34:22|35:22|36:22|37:22|
1318482930,29,14,1:106|13:21|14:15|21:21|22:21|27:22|28:22|29:22|30:22|35:19|36:20|37:22|38:21|39:20|
1318501448,1,10,1:106|13:21|14:15|15:3|21:21|22:22|27:22|28:22|29:22|30:22|
1318509894,21,17,1:106|3:21|4:21|10:20|11:21|12:22|13:21|14:15|18:19|19:20|20:22|21:22|22:22|27:22|28:22|29:22|30:22|
1318512716,37,19,1:106|13:21|14:15|21:21|22:21|26:20|27:22|28:22|29:22|30:22|33:20|34:19|35:21|36:22|37:22|38:22|39:21|40:21|41:20|
1318514851,30,21,1:106|13:21|14:15|21:21|22:22|23:21|24:21|27:22|28:22|29:22|30:22|31:22|32:20|33:20|35:19|36:20|37:22|38:22|39:21|40:21|41:20|
1318518209,28,24,1:106|3:21|4:21|10:20|11:21|12:22|13:21|14:15|18:20|19:20|20:22|21:21|22:21|26:21|27:22|28:22|29:22|30:22|34:20|35:21|36:22|37:22|38:21|39:20|
1319533479,11,12,2:22|3:22|4:22|10:22|11:22|12:22|18:21|19:22|20:22|26:21|27:22|28:21|
1319612927,10,11,2:22|3:22|10:22|11:22|12:22|18:21|19:22|20:22|26:21|27:22|28:21|
1319613860,3,12,2:22|3:22|4:22|10:22|11:22|12:22|18:21|19:22|20:22|26:21|27:22|28:21|
1319614002,19,12,3:22|4:21|10:22|11:22|12:22|18:21|19:22|20:22|26:21|27:22|28:21|34:20|
1319621081,12,18,1:96|2:19|3:22|4:21|10:22|11:22|12:22|13:20|14:15|18:21|19:22|20:22|21:20|22:19|27:22|28:21|29:19|30:19|
1319723952,18,12,2:21|3:21|10:22|11:21|12:22|18:22|19:22|20:22|26:22|27:22|28:21|34:21|
1319761997,26,10,10:22|11:21|12:22|18:22|19:22|20:22|26:22|27:22|28:21|34:22|
1319762851,10,11,2:22|3:22|10:22|11:22|12:22|18:22|19:22|20:22|26:22|27:22|28:21|
1319763990,19,12,3:22|4:21|10:22|11:22|12:22|18:22|19:22|20:22|26:22|27:22|28:21|34:20|
1321572454,42,9,2:19|3:20|4:21|10:20|11:20|12:21|19:20|20:20|28:19|
1323802385,1,10,1:107|13:21|14:15|15:3|21:21|22:22|27:22|28:22|29:22|30:22|
1323857226,14,11,1:107|6:22|13:21|14:7|15:6|21:21|22:22|27:22|28:22|29:22|30:22|
1323859170,22,12,1:107|13:21|14:15|15:16|21:21|22:22|23:22|24:21|27:22|28:22|29:22|30:22|
1323861492,29,14,1:107|13:21|14:15|21:21|22:22|27:22|28:22|29:22|30:22|35:19|36:20|37:22|38:21|39:20|
1323864840,21,17,1:107|3:21|4:21|10:20|11:21|12:22|13:21|14:15|18:19|19:20|20:22|21:22|22:22|27:22|28:22|29:22|30:22|
1323866958,13,19,1:107|3:21|4:21|5:22|6:22|10:20|11:21|12:22|13:22|14:15|18:19|19:20|20:21|21:21|22:22|27:22|28:22|29:22|30:22|
1323869780,30,21,1:107|13:21|14:15|21:21|22:22|23:21|24:21|27:22|28:22|29:22|30:22|31:22|32:20|33:20|35:19|36:20|37:22|38:22|39:21|40:21|41:20|
1330477357,6,15,1:101|4:21|5:22|6:22|7:16|13:21|14:15|15:15|21:20|22:20|23:14|27:20|28:20|29:20|30:19|
1330479978,8,17,1:101|6:22|7:16|8:22|9:22|13:21|14:15|15:16|16:22|17:22|21:20|22:20|23:20|24:21|25:21|29:20|30:19|
1330482102,15,19,1:106|6:22|7:16|8:21|9:21|13:21|14:15|15:6|16:22|17:22|21:21|22:21|23:22|24:21|25:21|27:20|28:20|29:21|30:22|
1330502541,7,18,1:101|6:22|7:6|8:22|9:21|13:21|14:15|15:16|16:22|17:22|21:20|22:20|23:20|24:21|25:21|28:20|29:20|30:19|
1331595883,42,9,2:19|3:20|4:21|10:20|11:20|12:21|19:20|20:20|28:19|
1338197417,14,11,1:108|6:22|13:21|14:7|15:6|21:21|22:22|27:22|28:22|29:22|30:22|
1338199412,22,12,1:108|13:21|14:15|15:16|21:21|22:22|23:22|24:21|27:22|28:22|29:22|30:22|
1338201718,29,14,1:108|13:21|14:15|21:21|22:22|27:22|28:22|29:22|30:22|35:19|36:20|37:22|38:21|39:20|
1338205034,21,17,1:108|3:21|4:21|10:20|11:21|12:22|13:21|14:15|18:19|19:20|20:22|21:22|22:22|27:22|28:22|29:22|30:22|
1338207174,13,19,1:108|3:21|4:21|5:22|6:22|10:20|11:21|12:22|13:22|14:15|18:19|19:20|20:21|21:21|22:22|27:22|28:22|29:22|30:22|
1338209990,30,21,1:108|13:21|14:15|21:21|22:22|23:21|24:21|27:22|28:22|29:22|30:22|31:22|32:20|33:20|35:19|36:20|37:22|38:22|39:21|40:21|41:20|
1338211173,1,10,1:108|13:21|14:15|15:3|21:21|22:22|27:22|28:22|29:22|30:22|
1341619520,42,9,2:19|3:20|4:21|10:20|11:20|12:21|19:20|20:20|28:19|
1351576084,1,10,1:109|13:21|14:15|15:3|21:21|22:22|27:22|28:22|29:22|30:22|
1351577508,14,11,1:109|6:22|13:21|14:7|15:6|21:21|22:22|27:22|28:22|29:22|30:22|
1351579393,22,12,1:109|13:21|14:15|15:16|21:21|22:22|23:22|24:21|27:22|28:22|29:22|30:22|
1351581727,29,14,1:109|13:21|14:15|21:21|22:22|27:22|28:22|29:22|30:22|35:19|36:20|37:22|38:21|39:20|
1351585077,21,17,1:109|3:21|4:21|10:20|11:21|12:22|13:21|14:15|18:19|19:20|20:22|21:22|22:22|27:22|28:22|29:22|30:22|
1351587191,13,19,1:109|3:21|4:21|5:22|6:22|10:20|11:21|12:22|13:22|14:15|18:19|19:20|20:21|21:21|22:22|27:22|28:22|29:22|30:22|
1351590033,30,21,1:109|13:21|14:15|21:21|22:22|23:21|24:21|27:22|28:22|29:22|30:22|31:22|32:20|33:20|35:19|36:20|37:22|38:22|39:21|40:21|41:20|
1351642906,42,9,2:19|3:20|4:21|10:20|11:20|12:21|19:20|20:20|28:19|
1361098923,12,18,1:96|2:19|3:22|4:21|10:22|11:22|12:23|13:20|14:15|18:21|19:22|20:22|21:20|22:19|27:22|28:21|29:19|30:19|
1361191903,42,10,2:19|3:22|4:21|10:22|11:22|12:23|18:21|19:22|20:22|28:21|
1361194085,11,12,2:22|3:22|4:22|10:22|11:22|12:23|18:21|19:22|20:22|26:21|27:22|28:21|
1361200321,20,17,1:102|3:22|4:21|10:22|11:22|12:23|13:21|14:15|18:21|19:22|20:22|21:21|22:21|27:22|28:22|29:21|30:21|
1361201004,4,18,1:101|2:22|3:22|4:22|5:22|6:22|10:22|11:22|12:23|13:21|14:15|18:21|19:22|20:22|22:20|28:21|29:20|30:19|
1361202759,13,19,1:109|3:22|4:21|5:22|6:22|10:22|11:22|12:23|13:22|14:15|18:21|19:22|20:22|21:21|22:22|27:22|28:22|29:22|30:22|
1361480102,33,15,7:16|8:21|9:21|15:16|16:20|17:22|23:21|24:21|25:22|31:22|32:22|33:23|39:21|40:22|41:22|
1361509315,25,12,7:16|8:21|9:21|15:16|16:22|17:22|23:22|24:22|25:22|33:23|40:22|41:22|
1361510672,41,13,8:21|9:21|15:16|16:20|23:19|24:21|25:22|31:20|32:21|33:23|39:21|40:22|41:22|
1361517922,32,19,1:105|7:16|8:21|9:21|13:21|15:16|16:22|17:22|22:21|23:22|24:22|25:22|30:22|31:22|32:22|33:23|39:21|40:22|41:22|
1361676335,42,10,2:19|3:22|4:21|10:22|11:22|12:23|18:21|19:22|20:22|28:21|
1361978746,20,17,1:102|3:22|4:21|10:22|11:22|12:23|13:21|14:15|18:21|19:22|20:23|21:21|22:21|27:22|28:22|29:21|30:21|
1362140603,41,13,8:21|9:21|15:16|16:20|23:21|24:21|25:22|31:22|32:22|33:23|39:22|40:23|41:22|
1362146974,39,18,1:105|13:21|22:21|23:21|24:21|25:21|28:20|30:22|31:22|32:22|33:22|35:19|36:20|37:22|38:22|39:22|40:23|41:22|
1362147697,32,19,1:105|7:16|8:21|9:21|13:21|15:16|16:22|17:22|22:21|23:22|24:22|25:22|30:22|31:22|32:22|33:23|39:22|40:23|41:22|
1362148634,40,9,23:21|24:21|25:21|31:22|32:22|33:22|39:22|40:23|41:22|
1362854782,17,9,7:16|8:22|9:22|15:16|16:22|17:23|23:20|24:21|25:22|
1362915872,9,9,7:16|8:22|9:22|15:16|16:22|17:23|23:20|24:21|25:22|
1362919439,25,12,7:16|8:22|9:22|15:16|16:22|17:23|23:22|24:22|25:22|33:23|40:22|41:22|
1362925616,16,17,1:101|7:16|8:22|9:22|13:21|14:15|15:16|16:22|17:23|21:20|22:20|23:22|24:22|25:22|28:20|29:20|30:19|
1364920307,41,13,8:21|9:21|15:16|16:20|23:21|24:21|25:22|31:22|32:22|33:23|39:22|40:23|41:23|
1364971419,40,9,23:21|24:21|25:22|31:22|32:22|33:23|39:22|40:23|41:23|
1364978061,33,15,7:16|8:21|9:21|15:16|16:20|17:22|23:21|24:21|25:22|31:22|32:22|33:23|39:22|40:23|41:23|
1365122791,14,11,1:109|6:22|13:21|14:7|15:7|21:21|22:22|27:22|28:22|29:22|30:22|
