sim_time_us,node_id,dst
936193548,22,0x0001
936214104,19,0x001b
936229705,18,0x0013
936230707,35,0x001b
936244768,15,0x0010
936247953,27,0x001c
936277042,9,0x0008
936277256,28,0x001d
936291679,5,0x0006
936307139,13,0x0001
936337301,29,0x0001
936426415,30,0x0001
936426762,25,0x0018
936456991,6,0x000e
936469177,21,0x0014
936529540,34,0x0023
936544672,35,0x001b
936544780,17,0x0010
936560867,27,0x001c
936574329,37,0x001d
936577169,16,0x0008
936589309,12,0x000d
936590638,28,0x001d
936606836,5,0x0006
936607063,8,0x0007
936649413,29,0x0001
936694285,41,0x0021
936738923,30,0x0001
936756870,7,0x0006
936756875,24,0x0017
936781773,6,0x000e
936801772,14,0x0001
936801864,23,0x0016
936814032,26,0x001b
936847310,34,0x0023
936889426,16,0x0008
936904330,9,0x0008
936919379,8,0x0007
936934105,13,0x0001
936967344,29,0x0001
937039246,32,0x0018
937054165,25,0x0018
937090481,6,0x000e
937113997,23,0x0016
937116714,14,0x0001
937132171,26,0x001b
937138074,22,0x0001
937234302,5,0x0006
937256819,27,0x001c
937313096,28,0x001d
937327036,41,0x0021
937331451,29,0x0001
937369245,40,0x0027
937384068,24,0x0017
937384131,39,0x001f
937398902,6,0x000e
937398952,31,0x0017
937447173,26,0x001b
937451251,22,0x0001
937477316,34,0x0023
937507455,27,0x001c
937537208,28,0x001d
937597287,29,0x0001
937654468,33,0x0020
937678405,32,0x0018
937698982,7,0x0006
937720486,6,0x000e
937746443,14,0x0001
937758885,22,0x0001
937810479,35,0x001b
937822298,15,0x0010
937828937,27,0x001c
937844576,36,0x001c
937986839,32,0x0018
938016575,7,0x0006
938037852,28,0x001d
938077008,22,0x0001
938119718,18,0x0013
938122324,35,0x001b
938126622,6,0x000e
938134798,15,0x0010
938146321,27,0x001c
938149227,36,0x001c
938167920,14,0x0001
938224444,29,0x0001
938272100,41,0x0021
938299057,38,0x001e
938343856,6,0x000e
938373887,14,0x0001
938419095,19,0x001b
938419771,34,0x0023
938434798,17,0x0010
938452410,27,0x001c
938479298,12,0x000d
938481868,28,0x001d
938482059,9,0x0008
938602345,33,0x0020
938631810,40,0x0027
938646646,24,0x0017
938660607,31,0x0017
938662024,6,0x000e
938691773,23,0x0016
938704047,26,0x001b
938737085,19,0x001b
938749536,35,0x001b
938752306,17,0x0010
938752309,18,0x0013
938776445,14,0x0001
938779375,37,0x001d
938794495,9,0x0008
938797155,28,0x001d
938809336,8,0x0007
938856411,27,0x001c
938857259,29,0x0001
938899537,41,0x0021
938930331,32,0x0018
938945109,40,0x0027
938946775,25,0x0018
938953996,30,0x0001
939005330,23,0x0016
939022205,26,0x001b
939028636,22,0x0001
939067332,17,0x0010
939094648,16,0x0008
939111836,12,0x000d
939112241,28,0x001d
939124346,5,0x0006
939172298,29,0x0001
939215526,41,0x0021
939220048,13,0x0001
939247090,32,0x0018
939259093,25,0x0018
939259262,40,0x0027
939261471,30,0x0001
939275244,24,0x0017
939275460,39,0x001f
939299571,31,0x0017
939319019,23,0x0016
939341268,22,0x0001
939365688,19,0x001b
939367124,34,0x0023
939395901,27,0x001c
939397319,15,0x0010
939410356,37,0x001d
939425662,28,0x001d
939485468,29,0x0001
939510030,16,0x0008
939545800,33,0x0020
939566196,32,0x0018
939576819,40,0x0027
939589025,7,0x0006
939604003,31,0x0017
939618961,20,0x0015
939635327,23,0x0016
939658617,22,0x0001
939685088,39,0x001f
939697321,18,0x0013
939704848,24,0x0017
939727464,16,0x0008
939757243,8,0x0007
939800494,29,0x0001
939859312,33,0x0020
939874306,32,0x0018
939891499,30,0x0001
939905075,24,0x0017
939906861,7,0x0006
939920986,31,0x0017
939951927,23,0x0016
939974374,22,0x0001
940001255,19,0x001b
940024600,27,0x001c
940039457,36,0x001c
940054327,28,0x001d
940085530,13,0x0001
940114462,29,0x0001
940189091,38,0x001e
940190585,32,0x0018
940206626,25,0x0018
940221593,7,0x0006
940246181,6,0x000e
940248978,20,0x0015
940267754,23,0x0016
940290738,22,0x0001
940309112,19,0x001b
940309781,34,0x0023
940321572,24,0x0017
940324760,18,0x0013
940339800,15,0x0010
940342474,27,0x001c
940351724,14,0x0001
940369313,12,0x000d
940372224,28,0x001d
940438882,29,0x0001
940521736,40,0x0027
940535358,24,0x0017
940540271,39,0x001f
940555507,6,0x000e
940581738,14,0x0001
940581923,23,0x0016
940594063,26,0x001b
940607884,22,0x0001
940625815,34,0x0023
940627241,19,0x001b
940639786,17,0x0010
940642302,18,0x0013
940643299,35,0x001b
940655837,15,0x0010
940669381,37,0x001d
940699266,8,0x0007
940789561,41,0x0021
940805261,33,0x0020
940833971,30,0x0001
940834224,25,0x0018
940851625,24,0x0017
940852032,39,0x001f
940870508,6,0x000e
940874839,31,0x0017
940896743,14,0x0001
940918931,22,0x0001
940942318,34,0x0023
940985975,16,0x0008
940986901,37,0x001d
940991733,23,0x0016
940999495,9,0x0008
941001855,12,0x000d
941001870,28,0x001d
941020781,8,0x0007
941050059,35,0x001b
941067326,27,0x001c
941110449,13,0x0001
941135619,32,0x0018
941149332,40,0x0027
941165407,24,0x0017
941166877,7,0x0006
941185638,31,0x0017
941191509,6,0x000e
941209713,29,0x0001
941210344,23,0x0016
941211780,14,0x0001
941227198,26,0x001b
941236015,22,0x0001
941271042,35,0x001b
941291575,27,0x001c
941299669,16,0x0008
941302018,36,0x001c
941329181,5,0x0006
941330756,8,0x0007
941377345,29,0x0001
941417641,28,0x001d
941449338,32,0x0018
941479100,24,0x0017
941479193,39,0x001f
941480353,7,0x0006
941494015,31,0x0017
941501493,6,0x000e
941526572,23,0x0016
941600906,27,0x001c
941616962,37,0x001d
941617171,16,0x0008
941632212,28,0x001d
941636704,22,0x0001
941646898,5,0x0006
941647229,8,0x0007
941692314,29,0x0001
941736887,41,0x0021
941766619,38,0x001e
941794046,7,0x0006
941812059,6,0x000e
941812187,31,0x0017
941841410,33,0x0020
941865904,22,0x0001
941917149,27,0x001c
941925092,23,0x0016
941932030,36,0x001c
941961905,5,0x0006
941961930,8,0x0007
942007317,29,0x0001
942048305,28,0x001d
942079091,38,0x001e
942096371,30,0x0001
942111822,7,0x0006
942136680,6,0x000e
942138987,20,0x0015
942155371,23,0x0016
942178666,22,0x0001
942178739,14,0x0001
942199151,19,0x001b
942215759,18,0x0013
942229821,15,0x0010
942240910,27,0x001c
942244472,36,0x001c
942246906,37,0x001d
942260682,28,0x001d
942275393,5,0x0006
942378479,29,0x0001
942396966,32,0x0018
942411770,30,0x0001
942411782,25,0x0018
942440672,6,0x000e
942468899,23,0x0016
942471784,14,0x0001
942504047,22,0x0001
942514587,34,0x0023
942515961,19,0x001b
942529756,18,0x0013
942529852,17,0x0010
942563716,27,0x001c
942574359,12,0x000d
942575593,9,0x0008
942634460,29,0x0001
942674289,28,0x001d
942723963,30,0x0001
942725253,25,0x0018
942746016,24,0x0017
942757100,6,0x000e
942786575,23,0x0016
942799079,26,0x001b
942844721,35,0x001b
942860668,27,0x001c
942868553,14,0x0001
942874404,37,0x001d
942891687,12,0x000d
942892068,9,0x0008
942892228,28,0x001d
942896871,22,0x0001
942950547,29,0x0001
942994577,41,0x0021
943008211,8,0x0007
943024293,32,0x0018
943039219,25,0x0018
943055391,7,0x0006
943055426,24,0x0017
943080034,6,0x000e
943100029,14,0x0001
943100362,23,0x0016
943117212,26,0x001b
943189684,16,0x0008
943204538,9,0x0008
943205413,28,0x001d
943209968,12,0x000d
943219225,5,0x0006
943219420,8,0x0007
943233947,13,0x0001
943253455,27,0x001c
943267301,29,0x0001
943354320,40,0x0027
943369207,39,0x001f
943371619,24,0x0017
943384027,31,0x0017
943390537,6,0x000e
943416735,14,0x0001
943443519,22,0x0001
943497301,23,0x0016
943507191,16,0x0008
943520222,12,0x000d
943520691,28,0x001d
943556441,13,0x0001
943580501,29,0x0001
943623800,8,0x0007
943639514,33,0x0020
943656485,38,0x001e
943684058,7,0x0006
943702102,6,0x000e
943702188,31,0x0017
943709846,24,0x0017
943754230,22,0x0001
943816861,14,0x0001
943817753,23,0x0016
943835686,28,0x001d
943865886,13,0x0001
943895562,29,0x0001
943942085,41,0x0021
943970140,38,0x001e
943986859,40,0x0027
944000400,7,0x0006
944001505,24,0x0017
944023079,6,0x000e
944031526,20,0x0015
944045028,14,0x0001
944066306,22,0x0001
944098196,39,0x001f
944104766,18,0x0013
944119277,23,0x0016
944119638,27,0x001c
944137029,36,0x001c
944152105,9,0x0008
944186089,13,0x0001
944194473,20,0x0015
944210260,29,0x0001
944242841,28,0x001d
944284105,38,0x001e
944300061,30,0x0001
944328917,6,0x000e
944358934,14,0x0001
944360373,23,0x0016
944386063,22,0x0001
944404150,19,0x001b
944407370,34,0x0023
944422351,17,0x0010
944434865,15,0x0010
944437267,27,0x001c
944449494,36,0x001c
944464344,12,0x000d
944467102,9,0x0008
944501069,13,0x0001
944525509,29,0x0001
944630073,7,0x0006
944647069,31,0x0017
944652779,6,0x000e
944677259,14,0x0001
944690612,22,0x0001
944690802,26,0x001b
944719843,34,0x0023
944734789,17,0x0010
944737570,35,0x001b
944755510,27,0x001c
944764424,37,0x001d
944765694,16,0x0008
944779573,9,0x0008
944783112,28,0x001d
944796924,5,0x0006
944797283,8,0x0007
944825415,1,0x000e
944839481,29,0x0001
944884590,41,0x0021
944902016,33,0x0020
944928982,30,0x0001
944929256,25,0x0018
944946907,7,0x0006
944969602,6,0x000e
944990033,14,0x0001
944991656,23,0x0016
945004099,26,0x001b
945016983,32,0x0018
945049767,35,0x001b
945067152,27,0x001c
945079695,16,0x0008
945109445,8,0x0007
945124146,13,0x0001
945180176,28,0x001d
945208780,29,0x0001
945244338,40,0x0027
945246848,25,0x0018
945261641,39,0x001f
945273948,6,0x000e
945282917,31,0x0017
945304089,23,0x0016
945305014,14,0x0001
945326313,22,0x0001
945382457,27,0x001c
945397228,16,0x0008
945410707,28,0x001d
945424372,5,0x0006
945470534,29,0x0001
945511170,8,0x0007
945546873,32,0x0018
945574205,39,0x001f
945575385,7,0x0006
945595942,31,0x0017
945599467,6,0x000e
945623571,23,0x0016
945644363,22,0x0001
945667380,34,0x0023
945673849,24,0x0017
945680862,17,0x0010
945711012,16,0x0008
945727212,28,0x001d
945740764,8,0x0007
945787312,29,0x0001
945844476,33,0x0020
945874719,30,0x0001
945876730,40,0x0027
945889097,7,0x0006
945889112,24,0x0017
945905884,6,0x000e
945935040,14,0x0001
945936971,23,0x0016
945962835,22,0x0001
945982168,19,0x001b
946012407,15,0x0010
946024498,36,0x001c
946039376,28,0x001d
946091913,27,0x001c
946102047,29,0x0001
946174119,38,0x001e
946191830,25,0x0018
946205389,7,0x0006
946230035,6,0x000e
946248956,14,0x0001
946271459,22,0x0001
946294158,19,0x001b
946294847,34,0x0023
946309784,18,0x0013
946324822,15,0x0010
946342090,36,0x001c
946342549,16,0x0008
946372356,8,0x0007
946399465,20,0x0015
946414488,29,0x0001
946459831,7,0x0008
946462015,41,0x0021
946521630,7,0x0006
946521740,39,0x001f
946566574,23,0x0016
946566789,14,0x0001
946582245,26,0x001b
946624751,35,0x001b
946624834,17,0x0010
946627409,18,0x0013
946633046,6,0x000e
946656972,37,0x001d
946669388,12,0x000d
946685533,8,0x0007
946686755,5,0x0006
946707315,27,0x001c
946772772,28,0x001d
946774611,41,0x0021
946792172,33,0x0020
946818995,30,0x0001
946819281,25,0x0018
946836832,7,0x0006
946859758,6,0x000e
946880049,14,0x0001
946894114,26,0x001b
946927308,19,0x001b
946957529,27,0x001c
946969444,37,0x001d
946969712,16,0x0008
946984386,9,0x0008
946987303,28,0x001d
946999343,8,0x0007
947025577,13,0x0001
947047330,29,0x0001
947107374,33,0x0020
947121692,38,0x001e
947129051,32,0x0018
947152079,24,0x0017
947163966,6,0x000e
947194079,23,0x0016
947195030,14,0x0001
947208921,22,0x0001
947246338,19,0x001b
947257375,17,0x0010
947270383,15,0x0010
947272533,27,0x001c
947301926,12,0x000d
947302331,28,0x001d
947314499,5,0x0006
947362366,29,0x0001
947398845,16,0x0008
947410144,13,0x0001
947434383,32,0x0018
947449354,40,0x0027
947464149,24,0x0017
947464241,39,0x001f
947479094,31,0x0017
947485575,6,0x000e
947509724,14,0x0001
947520738,23,0x0016
947675304,16,0x000f
947677390,29,0x0001
947734492,33,0x0020
947752238,32,0x0018
947779090,7,0x0006
947781591,24,0x0017
947826615,23,0x0016
947826836,14,0x0001
947899667,27,0x001c
947914518,36,0x001c
947931769,28,0x001d
947939264,22,0x0001
947946894,5,0x0006
948064137,38,0x001e
948096998,24,0x0017
948115713,6,0x000e
948124763,6,0x0005
948141743,14,0x0001
948142010,23,0x0016
948199795,18,0x0013
948214713,15,0x0010
948233129,16,0x0008
948244417,28,0x001d
948259817,5,0x0006
948262343,8,0x0007
948289511,20,0x0015
948304511,29,0x0001
948411974,7,0x0006
948427376,31,0x0017
948433366,6,0x000e
948453966,14,0x0001
948456977,23,0x0016
948472241,26,0x001b
948499178,19,0x001b
948499653,34,0x0023
948504408,22,0x0001
948517311,17,0x0010
948547594,16,0x0008
948559401,12,0x000d
948577036,8,0x0007
948709010,30,0x0001
948724773,39,0x001f
948726960,7,0x0006
948751515,6,0x000e
948754855,31,0x0027
948772024,23,0x0016
948783972,26,0x001b
948800170,22,0x0001
948829512,35,0x001b
948829881,17,0x0010
948847071,27,0x001c
948859266,37,0x001d
948862255,16,0x0008
948862764,36,0x001c
948874440,9,0x0008
948979615,41,0x0021
948982271,8,0x0007
949009216,32,0x0018
949024287,25,0x0018
949041986,7,0x0006
949066556,6,0x000e
949084077,23,0x0016
949109072,22,0x0001
949147384,17,0x0010
949191946,12,0x000d
949191959,28,0x001d
949204408,5,0x0006
949204495,8,0x0007
949278146,16,0x0008
949300047,13,0x0001
949339365,40,0x0027
949341645,25,0x0018
949354285,39,0x001f
949369095,31,0x0017
949370664,6,0x000e
949400054,14,0x0001
949421482,22,0x0001
949462243,35,0x001b
949462367,18,0x0013
949505712,28,0x001d
949506945,12,0x000d
949507117,9,0x0008
949521957,5,0x0006
949541483,13,0x0001
949565546,29,0x0001
949627038,33,0x0020
949656905,40,0x0027
949669103,7,0x0006
949671484,24,0x0017
949690593,6,0x000e
949716869,14,0x0001
949728939,22,0x0001
949792080,27,0x001c
949915038,28,0x001d
949939541,33,0x0020
949986670,7,0x0006
950011586,6,0x000e
950031815,14,0x0001
950107439,15,0x0010
950107586,27,0x001c
950119317,36,0x001c
950134405,28,0x001d
950179500,20,0x0015
950194540,29,0x0001
950269150,38,0x001e
950271996,32,0x0018
950302010,24,0x0017
950320863,6,0x000e
950343981,14,0x0001
950346969,23,0x0016
950361928,26,0x001b
950389042,19,0x001b
950389861,34,0x0023
950404450,18,0x0013
950419660,27,0x001c
950419879,15,0x0010
950437569,16,0x0008
950449420,12,0x000d
950451968,9,0x0008
950452338,28,0x001d
950512442,29,0x0001
950586689,38,0x001e
950635726,6,0x000e
950646535,20,0x0015
950661880,14,0x0001
950674079,26,0x001b
950681376,22,0x0001
950719623,35,0x001b
950719864,17,0x0010
950737579,27,0x001c
950749471,37,0x001d
950764597,9,0x0008
950767274,28,0x001d
950782200,8,0x0007
950827388,29,0x0001
950869632,41,0x0021
950899361,32,0x0018
950914304,25,0x0018
950916859,30,0x0001
950931952,7,0x0006
950946420,6,0x000e
950976668,23,0x0016
950976821,14,0x0001
951035814,35,0x001b
951056037,27,0x001c
951064741,16,0x0008
951094502,8,0x0007
951109196,13,0x0001
951229381,40,0x0027
951231569,30,0x0001
951231814,25,0x0018
951246651,7,0x0006
951291522,14,0x0001
951291729,23,0x0016
951316523,22,0x0001
951360614,6,0x000e
951365981,27,0x001c
951382001,37,0x001d
951382097,36,0x001c
951409418,5,0x0006
951546563,30,0x0001
951546879,25,0x0018
951546945,40,0x0027
951559121,7,0x0006
951564487,24,0x0017
951590547,31,0x0017
951604140,23,0x0016
951606861,14,0x0001
951626361,22,0x0001
951658642,39,0x001f
951667299,18,0x0013
951667429,17,0x0010
951697106,36,0x001c
951716100,28,0x001d
951770591,29,0x0001
951831843,33,0x0020
951861654,30,0x0001
951876714,24,0x0017
951892235,31,0x0017
951971348,19,0x001b
951994693,27,0x001c
952009544,36,0x001c
952012009,37,0x001d
952026951,12,0x000d
952027011,9,0x0008
952027317,28,0x001d
952042148,8,0x0007
952087332,29,0x0001
952138266,13,0x0001
952144491,33,0x0020
952159169,38,0x001e
952174070,30,0x0001
952174862,25,0x0018
952176854,40,0x0027
952203590,24,0x0017
952219049,20,0x0015
952219944,24,0x0019
952237009,23,0x0016
952252285,26,0x001b
952279204,19,0x001b
952294831,18,0x0013
952309925,15,0x0010
952342051,28,0x001d
952377911,27,0x001c
952402400,29,0x0001
952507122,39,0x001f
952518813,6,0x000e
952549000,14,0x0001
952567128,22,0x0001
952594750,34,0x0023
952609698,17,0x0010
952609797,35,0x001b
952639297,37,0x001d
952654434,12,0x000d
952657146,9,0x0008
952658170,28,0x001d
952714558,29,0x0001
952759404,41,0x0021
952804042,30,0x0001
952835792,31,0x0017
952837137,6,0x000e
952865435,23,0x0016
952866871,14,0x0001
952879184,26,0x001b
952893176,22,0x0001
952954759,16,0x0008
952956996,37,0x001d
952971991,9,0x0008
952972329,28,0x001d
952989404,8,0x0007
953077130,41,0x0021
953090956,29,0x0001
953104368,32,0x0018
953119321,25,0x0018
953155870,31,0x0017
953179124,23,0x0016
953207216,22,0x0001
953242328,35,0x001b
953272088,16,0x0008
953284430,9,0x0008
953301800,5,0x0006
953314219,13,0x0001
953347434,29,0x0001
953390636,41,0x0021
953392135,8,0x0007
953434392,40,0x0027
953449230,39,0x001f
953451757,7,0x0006
953464132,31,0x0017
953496594,14,0x0001
953497020,23,0x0016
953524830,22,0x0001
953542200,19,0x001b
953587090,36,0x001c
953614440,5,0x0006
953707141,41,0x0021
953751857,25,0x0018
953751903,40,0x0027
953764135,7,0x0006
953766585,24,0x0017
953785610,6,0x000e
953811817,14,0x0001
953812997,33,0x0020
953825326,22,0x0001
953855828,19,0x001b
953863567,39,0x001f
953872364,35,0x001b
953900470,37,0x001d
953975636,29,0x0001
954034511,33,0x0020
954051935,32,0x0018
954065413,40,0x0027
954097254,31,0x0017
954127023,23,0x0016
954149428,22,0x0001
954184845,18,0x0013
954199917,15,0x0010
954201008,27,0x001c
954214593,36,0x001c
954229463,28,0x001d
954292109,29,0x0001
954337196,41,0x0021
954357906,33,0x0020
954364208,38,0x001e
954371456,32,0x0018
954395456,24,0x0017
954395569,39,0x001f
954409007,6,0x000e
954419383,31,0x0017
954424059,20,0x0015
954439012,14,0x0001
954457300,26,0x001b
954465874,22,0x0001
954484236,19,0x001b
954484677,34,0x0023
954499896,17,0x0010
954527913,23,0x0016
954544266,12,0x000d
954545755,28,0x001d
954561967,5,0x0006
954575667,13,0x0001
954576298,27,0x001c
954604552,29,0x0001
954667386,33,0x0020
954687240,32,0x0018
954710277,39,0x001f
954730617,6,0x000e
954734637,31,0x0017
954755423,23,0x0016
954756792,14,0x0001
954769172,26,0x001b
954784450,22,0x0001
954800925,34,0x0023
954817382,18,0x0013
954818388,35,0x001b
954844502,37,0x001d
954859444,9,0x0008
954874335,8,0x0007
954920620,29,0x0001
954964613,41,0x0021
954994963,8,0x0009
955008811,32,0x0018
955009083,30,0x0001
955009336,25,0x0018
955026678,7,0x0006
955027050,24,0x0017
955040990,31,0x0017
955080282,23,0x0016
955087292,26,0x001b
955097617,22,0x0001
955130980,35,0x001b
955132280,17,0x0010
955136696,6,0x000e
955145782,15,0x0010
955153362,27,0x001c
955168384,16,0x0008
955177005,9,0x0008
955189446,5,0x0006
955204223,13,0x0001
955312023,32,0x0018
955324383,40,0x0027
955339303,39,0x001f
955340317,24,0x0017
955355865,31,0x0017
955386985,23,0x0016
955410593,22,0x0001
955432492,34,0x0023
955462275,15,0x0010
955462624,27,0x001c
955483026,16,0x0008
955490035,9,0x0008
955492356,28,0x001d
955528081,8,0x0007
955529179,13,0x0001
955552451,29,0x0001
955609556,33,0x0020
955641953,40,0x0027
955648156,32,0x0018
955656730,24,0x0017
955658824,7,0x0006
955669149,31,0x0017
955723936,22,0x0001
955762528,35,0x001b
955777290,23,0x0016
955783205,27,0x001c
955791096,16,0x0008
955807434,28,0x001d
955822383,8,0x0007
955867489,29,0x0001
955941953,32,0x0018
955971992,7,0x0006
956017299,23,0x0016
956036400,22,0x0001
956057414,24,0x0017
956091016,27,0x001c
956104377,36,0x001c
956107021,37,0x001d
956107605,16,0x0008
956122012,28,0x001d
956135723,8,0x0007
956254223,38,0x001e
956254453,32,0x0018
956285468,7,0x0006
956286635,39,0x001f
956293063,24,0x0017
956309691,6,0x000e
956314109,20,0x0015
956331697,23,0x0016
956341214,29,0x0001
956374724,34,0x0023
956377223,19,0x001b
956389886,18,0x0013
956404804,15,0x0010
956416991,14,0x0001
956434483,28,0x001d
956436956,12,0x000d
956443023,22,0x0001
956452401,8,0x0007
956483237,13,0x0001
956490700,27,0x001c
956494566,29,0x0001
956555415,33,0x0020
956585391,25,0x0018
956602025,7,0x0006
956605657,24,0x0017
956626960,6,0x000e
956646590,14,0x0001
956659035,26,0x001b
956671125,22,0x0001
956689267,19,0x001b
956704733,17,0x0010
956704848,35,0x001b
956705906,18,0x0013
956717689,23,0x0016
956719735,27,0x001c
956734511,37,0x001d
956749451,12,0x000d
956750777,28,0x001d
956812101,29,0x0001
956854653,41,0x0021
956892913,32,0x0018
956899104,30,0x0001
956899368,25,0x0018
956916847,24,0x0017
956939422,6,0x000e
956960450,23,0x0016
956961876,14,0x0001
956983781,22,0x0001
957006107,19,0x001b
957022320,17,0x0010
957022456,18,0x0013
957039549,27,0x001c
957064650,9,0x0008
957067353,28,0x001d
957081993,5,0x0006
957094238,13,0x0001
957125605,29,0x0001
957136013,16,0x0008
957169075,8,0x0007
957199463,32,0x0018
957214067,40,0x0027
957229197,24,0x0017
957247179,6,0x000e
957278411,23,0x0016
957300608,22,0x0001
957326396,19,0x001b
957351029,27,0x001c
957352288,15,0x0010
957359921,14,0x0001
957380778,28,0x001d
957394464,5,0x0006
957442430,29,0x0001
957461948,16,0x0008
957487227,41,0x0021
957544294,39,0x001f
957546573,7,0x0006
957547106,24,0x0017
957559163,31,0x0017
957592065,23,0x0016
957615885,22,0x0001
957656530,6,0x000e
957667586,27,0x001c
957695777,28,0x001d
957710532,5,0x0006
957711934,8,0x0007
957755671,29,0x0001
957814573,33,0x0020
957831747,38,0x001e
957846915,25,0x0018
957861702,7,0x0006
957907120,23,0x0016
957930614,22,0x0001
957961104,24,0x0017
957967352,17,0x0010
957982505,15,0x0010
957990304,6,0x000e
957994593,36,0x001c
958010689,9,0x0008
958014706,28,0x001d
958026945,8,0x0007
958072114,29,0x0001
958144214,38,0x001e
958161892,30,0x0001
958174175,7,0x0006
958175525,24,0x0017
958195784,6,0x000e
958204081,20,0x0015
958219166,23,0x0016
958221903,14,0x0001
958234046,22,0x0001
958267377,19,0x001b
958279873,18,0x0013
958294717,27,0x001c
958294780,15,0x0010
958325537,28,0x001d
958340891,8,0x0007
958385494,29,0x0001
958489177,24,0x0017
958492042,7,0x0006
958514845,6,0x000e
958534044,14,0x0001
958536797,23,0x0016
958575737,22,0x0001
958579280,19,0x001b
958579740,34,0x0023
958597491,35,0x001b
958599725,17,0x0010
958618385,27,0x001c
958639320,28,0x001d
958639486,12,0x000d
958702451,29,0x0001
958775258,38,0x001e
958791912,40,0x0027
958792289,30,0x0001
958805512,7,0x0006
958806766,24,0x0017
958826792,6,0x000e
958850119,14,0x0001
958864182,26,0x001b
958877593,22,0x0001
958909867,35,0x001b
958925045,23,0x0016
958927504,27,0x001c
958939508,37,0x001d
958947732,16,0x0008
958954665,9,0x0008
958956806,12,0x000d
958957431,28,0x001d
958969530,8,0x0007
958971795,5,0x0006
959015653,29,0x0001
959059684,41,0x0021
959089441,32,0x0018
959104396,25,0x0018
959115386,30,0x0001
959120493,7,0x0006
959122173,39,0x001f
959145272,6,0x000e
959165491,23,0x0016
959172511,14,0x0001
959182197,26,0x001b
959194406,22,0x0001
959242625,27,0x001c
959254783,16,0x0008
959270343,12,0x000d
959272406,28,0x001d
959287034,5,0x0006
959287459,8,0x0007
959299073,13,0x0001
959329596,29,0x0001
959419471,40,0x0027
959434870,39,0x001f
959437074,7,0x0006
959452333,31,0x0017
959459862,6,0x000e
959480145,14,0x0001
959480486,23,0x0016
959495641,26,0x001b
959501954,22,0x0001
959527460,34,0x0023
959556067,27,0x001c
959557300,15,0x0010
959587198,9,0x0008
959587368,28,0x001d
959599508,5,0x0006
959621310,13,0x0001
959647152,29,0x0001
959669906,16,0x0008
959692177,41,0x0021
959736656,30,0x0001
959749207,7,0x0006
959749213,24,0x0017
959770681,6,0x000e
959770908,31,0x0017
959794182,23,0x0016
959796834,14,0x0001
959799752,33,0x0020
959812342,26,0x001b
959816569,22,0x0001
959872486,15,0x0010
959900819,28,0x001d
959915880,8,0x0007
959936338,13,0x0001
959960384,29,0x0001
959983790,16,0x0008
960019589,33,0x0020
960037348,32,0x0018
960049891,30,0x0001
960065497,7,0x0006
960067119,24,0x0017
960079192,31,0x0017
960088043,6,0x000e
960094845,36,0x0025
960110151,14,0x0001
960112090,23,0x0016
960138029,22,0x0001
960157254,19,0x001b
960169911,18,0x0013
960199609,36,0x001c
960202076,37,0x001d
960214509,28,0x001d
960246024,13,0x0001
960266903,27,0x001c
960277512,29,0x0001
960351989,32,0x0018
960380195,7,0x0006
960405039,6,0x000e
960424061,14,0x0001
960424764,38,0x001e
960427053,23,0x0016
960453658,22,0x0001
960469268,19,0x001b
960469750,34,0x0023
960485827,17,0x0010
960499959,15,0x0010
960516128,16,0x0008
960529317,12,0x000d
960545911,8,0x0007
960592524,29,0x0001
960718185,6,0x000e
960741935,14,0x0001
960742050,23,0x0016
960754234,26,0x001b
960764514,22,0x0001
960768829,7,0x0006
960799702,35,0x001b
960799968,17,0x0010
960802443,18,0x0013
960817270,27,0x001c
960829522,37,0x001d
960844672,9,0x0008
960859596,8,0x0007
960907440,29,0x0001
960930437,28,0x001d
960949660,41,0x0021
960979276,32,0x0018
960994131,30,0x0001
960994440,25,0x0018
961052491,6,0x000e
961056661,14,0x0001
961070773,22,0x0001
961144795,16,0x0008
961174494,5,0x0006
961189268,13,0x0001
961220673,29,0x0001
961267163,41,0x0021
961309484,40,0x0027
961324325,39,0x001f
961326738,7,0x0006
961342311,31,0x0017
961354638,37,0x0024
961370161,14,0x0001
961391436,22,0x0001
961417263,19,0x001b
961434115,6,0x000e
961451686,23,0x0016
961477014,12,0x000d
961537443,29,0x0001
961597285,33,0x0020
961639202,24,0x0017
961641791,7,0x0006
961662621,31,0x0017
961664591,6,0x000e
961685170,14,0x0001
961708807,22,0x0001
961746637,18,0x0013
961762469,15,0x0010
961792213,9,0x0008
961849630,29,0x0001
961909571,33,0x0020
961927361,32,0x0018
961942002,40,0x0027
961954231,7,0x0006
961957135,24,0x0017
961972347,6,0x000e
961999835,14,0x0001
962002115,23,0x0016
962028033,22,0x0001
962046428,19,0x001b
962092211,36,0x001c
962102702,27,0x001c
962109710,28,0x001d
962184157,29,0x0001
962227109,33,0x0020
962239269,38,0x001e
962271784,24,0x0017
962315147,14,0x0001
962329033,22,0x0001
962359283,19,0x001b
962359740,34,0x0023
962374958,18,0x0013
962377496,17,0x0010
962390006,15,0x0010
962391491,27,0x001c
962404656,36,0x001c
962437118,8,0x0007
962460453,28,0x001d
962482168,29,0x0001
962571983,25,0x0018
962599046,6,0x000e
962614120,20,0x0015
962631920,14,0x0001
962647369,26,0x001b
962651612,22,0x0001
962689959,17,0x0010
962719568,37,0x001d
962734492,12,0x000d
962736225,28,0x001d
962737224,9,0x0008
962794642,29,0x0001
962839706,41,0x0021
962848435,8,0x0007
