sim_time_us,node_id,event,peer,detail
1183524668,2,LIST,0x0016,
1183836512,22,EOL,0x0002,
1200866925,20,LIST,0x0001,
1201007138,33,LIST,0x0004,
1201089481,1,EOL,0x0014,
1201161439,4,EOL,0x0021,
1214524419,7,ADD,0x0010,
1216535843,31,LIST,0x0013,
1216596144,19,EOL,0x001f,
1224831359,39,LIST,0x001f,
1224967535,31,EOL,0x0027,
1227090323,12,LIST,0x0025,
1227141249,37,EOL,0x000c,
1237119472,21,LIST,0x001d,
1237221343,29,EOL,0x0015,
1237983930,13,LIST,0x0021,
1238016666,33,EOL,0x000d,
1241489085,34,LIST,0x0008,
1241631517,8,EOL,0x0022,
1243275817,17,LIST,0x0018,
1243504494,24,EOL,0x0011,
1248479555,18,LIST,0x000c,
1248561603,12,EOL,0x0012,
1252232251,7,ADD,0x0010,
1257452471,24,LIST,0x001e,
1257693347,30,EOL,0x0018,
1259230295,1,LIST,0x0016,
1259271203,22,EOL,0x0001,
1264489707,38,LIST,0x0014,
1264626515,20,EOL,0x0026,
1265568859,6,LIST,0x0023,
1265782006,35,EOL,0x0006,
1267995547,15,LIST,0x0026,
1268091705,38,EOL,0x000f,
1275012290,37,LIST,0x0012,
1275271143,18,EOL,0x0025,
1284825958,7,ADD,0x0010,
1304257828,9,LIST,0x001e,
1304611340,30,EOL,0x0009,
1315554749,25,LIST,0x001b,
1315657419,27,EOL,0x0019,
1317294311,30,LIST,0x0018,
1317549559,24,EOL,0x001e,
1323060349,7,ADD,0x0010,
1323872142,23,DELETE,0x0010,
1325774583,10,LIST,0x0012,
1325967098,18,EOL,0x000a,
1332527249,16,ADD,0x0017,
1332850768,16,CELL_ALLOC,0x0017,slot=10 ch=15 dir=Transmit
1337139428,42,LIST,0x0015,
1337557476,21,EOL,0x002a,
1337625200,42,LIST,0x001f,
1338132996,42,LIST,0x0013,
1338503050,31,EOL,0x002a,
1339132582,19,EOL,0x002a,
1339321995,42,ADD,0x0015,
1339448363,21,CELL_ALLOC,0x002a,slot=9 ch=6 dir=Receive
1339468139,21,SUCCESS,0x002a,
1339606395,42,CELL_ALLOC,0x0015,slot=9 ch=6 dir=Transmit
1340399225,23,DELETE,0x0010,
1342122297,16,SUCCESS,0x0017,
1344451332,16,LIST,0x0007,
1344487529,7,EOL,0x0010,
1352382285,16,LIST,0x0017,
1352518524,23,EOL,0x0010,
1354442594,16,ADD,0x0017,
1354568419,23,CELL_ALLOC,0x0010,slot=5 ch=0 dir=Receive
1354582475,23,SUCCESS,0x0010,
1354736950,16,CELL_ALLOC,0x0017,slot=5 ch=0 dir=Transmit
1356083281,8,LIST,0x0005,
1356182889,5,EOL,0x0008,
1356255662,7,ADD,0x0010,
1356293371,16,CELL_ALLOC,0x0007,slot=9 ch=13 dir=Receive
1356307350,16,SUCCESS,0x0007,
1356476999,7,CELL_ALLOC,0x0010,slot=9 ch=13 dir=Transmit
1357515674,14,LIST,0x0028,
1357552322,40,EOL,0x000e,
1364621419,34,LIST,0x0001,
1364722932,1,EOL,0x0022,
1365121893,34,LIST,0x0014,
1365277724,20,EOL,0x0022,
1365614457,34,LIST,0x0017,
1365742420,23,EOL,0x0022,
1366020072,34,ADD,0x0001,
1366298352,1,CELL_ALLOC,0x0022,slot=19 ch=4 dir=Receive
1366312469,1,SUCCESS,0x0022,
1366564525,34,CELL_ALLOC,0x0001,slot=19 ch=4 dir=Transmit
1371201798,32,LIST,0x0007,
