sim_time_us,node_id,event,peer,detail
946082420,6,ADD,0x000e,
947355595,15,LIST,0x0007,
947394248,7,EOL,0x000f,
949008795,14,ADD,0x0001,
960057288,20,LIST,0x0015,
960152030,21,EOL,0x0014,
961029850,37,LIST,0x0024,
961269376,36,EOL,0x0025,
976032676,7,ADD,0x0006,
977426173,6,ADD,0x000e,
978561638,14,ADD,0x0001,
987260984,17,LIST,0x0009,
987405604,9,EOL,0x0011,
993719741,33,LIST,0x0029,
993865123,41,EOL,0x0021,
998274785,13,EOL,0x000e,
998394996,19,LIST,0x001b,
998424745,27,EOL,0x0013,
999918367,6,ADD,0x000e,
1002250145,16,LIST,0x0008,
1002370276,8,EOL,0x0010,
1005195382,26,LIST,0x0022,
1005354807,34,EOL,0x001a,
1006550539,14,ADD,0x0001,
1016105739,25,LIST,0x0018,
1016418313,24,EOL,0x0019,
1016418341,6,ADD,0x000e,
1016805478,7,ADD,0x0006,
1019796035,9,LIST,0x0011,
1019873659,17,EOL,0x0009,
1023012121,28,LIST,0x001d,
1023160631,29,EOL,0x001c,
1026300529,14,ADD,0x0001,
1029414652,30,LIST,0x0026,
1029460222,38,EOL,0x001e,
1032427593,5,LIST,0x000d,
1032660151,13,EOL,0x0005,
1041422003,13,LIST,0x0015,
1041580227,21,EOL,0x000d,
1048097407,14,ADD,0x0001,
1055425846,29,LIST,0x0001,
1055467087,1,EOL,0x001d,
1057296840,39,LIST,0x001f,
1057616113,31,EOL,0x0027,
1058029381,21,LIST,0x001d,
1058125738,29,EOL,0x0015,
1058914892,7,ADD,0x0006,
1060472287,11,LIST,0x0013,
1060593310,19,EOL,0x000b,
1068292772,10,LIST,0x0012,
1068431980,18,EOL,0x000a,
1074338205,27,LIST,0x0023,
1074505860,35,EOL,0x001b,
1075364849,18,LIST,0x0013,
1075706417,19,EOL,0x0012,
1081824640,6,ADD,0x000e,
1088415040,3,LIST,0x0004,
1088720392,4,EOL,0x0003,
1100602397,7,ADD,0x0006,
1107640976,36,LIST,0x0023,
1107739677,35,EOL,0x0024,
1109186273,1,LIST,0x0015,
1109305362,21,EOL,0x0001,
1113184497,4,LIST,0x000c,
1113301861,12,EOL,0x0004,
1115555711,8,LIST,0x0010,
1115947773,16,EOL,0x0008,
1116265837,31,LIST,0x001e,
1116540288,30,EOL,0x001f,
1117656547,2,LIST,0x000a,
1117877440,10,EOL,0x0002,
1124212756,12,LIST,0x000d,
1124337041,13,EOL,0x000c,
1132887111,6,ADD,0x000e,
1135373134,32,LIST,0x001f,
1135410567,31,EOL,0x0020,
1145700254,24,DELETE,0x0017,
1145981355,23,SUCCESS,0x0018,
1146250806,7,ADD,0x0006,
1158926001,22,LIST,0x0001,
1159230615,1,EOL,0x0016,
1160203387,33,LIST,0x0019,
1160352089,25,EOL,0x0021,
1171793478,15,LIST,0x0017,
1172113897,23,EOL,0x000f,
1176059452,6,ADD,0x000e,
1176371521,23,LIST,0x0016,
1176550716,22,EOL,0x0017,
1177373959,20,LIST,0x001c,
1177526548,28,EOL,0x0014,
1180211744,7,ADD,0x0006,
1182002455,38,LIST,0x0025,
1182072164,37,EOL,0x0026,
1191068941,37,LIST,0x0026,
1191206899,38,EOL,0x0025,
1192590796,24,LIST,0x0017,
1192911223,23,EOL,0x0018,
1194417734,26,LIST,0x0012,
1194747351,18,EOL,0x001a,
1201830440,13,LIST,0x000e,
1202992810,30,LIST,0x001f,
1203026677,31,EOL,0x001e,
1203491278,14,EOL,0x000d,
1208279706,14,LIST,0x0001,
1208753839,14,LIST,0x0016,
1209261751,14,LIST,0x000f,
1209773299,14,LIST,0x0006,
1212852386,7,ADD,0x0006,
1220908544,17,LIST,0x0010,
1221166068,16,EOL,0x0011,
1223360918,40,LIST,0x0027,
1223607435,39,EOL,0x0028,
1223805757,25,LIST,0x0011,
1223970962,17,EOL,0x0019,
1224446961,22,EOL,0x000e,
1226021859,15,EOL,0x000e,
1226336748,6,EOL,0x000e,
1234160899,14,LIST,0x0001,
1240871508,6,ADD,0x000e,
1246694549,35,LIST,0x001b,
1247023559,27,EOL,0x0023,
1247074953,14,LIST,0x0001,
1254417344,14,LIST,0x0001,
1254935047,16,DELETE,0x0018,
1254992974,7,ADD,0x0006,
1255232821,24,SUCCESS,0x0010,
1261792370,16,LIST,0x0018,
1261841910,24,EOL,0x0010,
1263608567,9,LIST,0x0008,
1263657996,8,EOL,0x0009,
1269681595,11,LIST,0x000c,
1271697228,12,EOL,0x000b,
1273771021,3,LIST,0x000b,
1273902516,11,EOL,0x0003,
1274653271,14,ADD,0x000d,
1274876963,13,SUCCESS,0x000e,
1275020523,14,CELL_ALLOC,0x000d,slot=2 ch=3 dir=Transmit
1275033564,14,SUCCESS,0x000d,
1275101027,13,CELL_ALLOC,0x000e,slot=2 ch=3 dir=Receive
1276738623,19,LIST,0x0014,
1277017528,20,EOL,0x0013,
1280424516,34,LIST,0x0023,
1280655830,35,EOL,0x0022,
1280723605,4,LIST,0x0005,
1280831989,5,EOL,0x0004,
1285851906,28,LIST,0x0024,
1285923811,5,LIST,0x0006,
1286025569,36,EOL,0x001c,
1286282209,29,LIST,0x0015,
1286336939,21,EOL,0x001d,
1286550455,31,LIST,0x0017,
1286817685,23,EOL,0x001f,
1287762247,6,EOL,0x0005,
1290754298,6,ADD,0x000e,
1290914073,14,CELL_ALLOC,0x0006,slot=1 ch=1 dir=Receive
1290928209,14,SUCCESS,0x0006,
1291081744,6,CELL_ALLOC,0x000e,slot=1 ch=1 dir=Transmit
1291126882,12,LIST,0x0014,
1291228937,20,EOL,0x000c,
1294035543,6,LIST,0x000e,
1294282618,14,EOL,0x0006,
1295440841,18,LIST,0x000a,
1295472128,10,EOL,0x0012,
1302508639,7,ADD,0x0006,
1302568585,6,CELL_ALLOC,0x0007,slot=9 ch=3 dir=Receive
1302582601,6,SUCCESS,0x0007,
1302737174,7,CELL_ALLOC,0x0006,slot=9 ch=3 dir=Transmit
1303258088,7,LIST,0x0006,
1303533539,6,EOL,0x0007,
1311080272,27,LIST,0x0013,
1311301778,19,EOL,0x001b,
1321820733,33,LIST,0x0020,
1321932545,32,EOL,0x0021,
1322850285,21,LIST,0x0016,
